Year,Month,Day,Hour,Minute,Total PV Output (kW),,Month,Modeled Monthly Generation (MWh),Actual Monthly Generation (MWh),% Error,MSE
2012,2,23,20,0,0,,,,,,
2012,2,23,20,30,0,,,,,,
2012,2,23,21,0,0,,,,,,
2012,2,23,21,30,0,,,,,,
2012,2,23,22,0,0,,,,,,
2012,2,23,22,30,0,,,,,,
2012,2,23,23,0,0,,,,,,
2012,2,23,23,30,0,,,,,,
2012,2,24,0,0,0,,,,,,
2012,2,24,0,30,0,,,,,,
2012,2,24,1,0,0,,,,,,
2012,2,24,1,30,0,,,,,,
2012,2,24,2,0,0,,,,,,
2012,2,24,2,30,0,,,,,,
2012,2,24,3,0,0,,,,,,
2012,2,24,3,30,0,,,,,,
2012,2,24,4,0,0,,,,,,
2012,2,24,4,30,0,,,,,,
2012,2,24,5,0,0,,,,,,
2012,2,24,5,30,0,,,,,,
2012,2,24,6,0,0,,,,,,
2012,2,24,6,30,0,,,,,,
2012,2,24,7,0,223.6185546,,,,,,
2012,2,24,7,30,53.03985,,,,,,
2012,2,24,8,0,65.94351487,,,,,,
2012,2,24,8,30,126.7820138,,,,,,
2012,2,24,9,0,224.6610724,,,,,,
2012,2,24,9,30,431.911403,,,,,,
2012,2,24,10,0,1072.813506,,,,,,
2012,2,24,10,30,1542.372737,,,,,,
2012,2,24,11,0,1527.34409,,,,,,
2012,2,24,11,30,1515.49344,,,,,,
2012,2,24,12,0,1500.753174,,,,,,
2012,2,24,12,30,1507.539736,,,,,,
2012,2,24,13,0,1519.407205,,,,,,
2012,2,24,13,30,1532.961419,,,,,,
2012,2,24,14,0,1541.977131,,,,,,
2012,2,24,14,30,1109.711839,,,,,,
2012,2,24,15,0,896.3795847,,,,,,
2012,2,24,15,30,846.2237624,,,,,,
2012,2,24,16,0,815.2836132,,,,,,
2012,2,24,16,30,1094.010706,,,,,,
2012,2,24,17,0,509.4891153,,,,,,
2012,2,24,17,30,22.52643152,,,,,,
2012,2,24,18,0,0,,,,,,
2012,2,24,18,30,0,,,,,,
2012,2,24,19,0,0,,,,,,
2012,2,24,19,30,0,,,,,,
2012,2,24,20,0,0,,,,,,
2012,2,24,20,30,0,,,,,,
2012,2,24,21,0,0,,,,,,
2012,2,24,21,30,0,,,,,,
2012,2,24,22,0,0,,,,,,
2012,2,24,22,30,0,,,,,,
2012,2,24,23,0,0,,,,,,
2012,2,24,23,30,0,,,,,,
2012,2,25,0,0,0,,,,,,
2012,2,25,0,30,0,,,,,,
2012,2,25,1,0,0,,,,,,
2012,2,25,1,30,0,,,,,,
2012,2,25,2,0,0,,,,,,
2012,2,25,2,30,0,,,,,,
2012,2,25,3,0,0,,,,,,
2012,2,25,3,30,0,,,,,,
2012,2,25,4,0,0,,,,,,
2012,2,25,4,30,0,,,,,,
2012,2,25,5,0,0,,,,,,
2012,2,25,5,30,0,,,,,,
2012,2,25,6,0,0,,,,,,
2012,2,25,6,30,0,,,,,,
2012,2,25,7,0,245.0752741,,,,,,
2012,2,25,7,30,143.8648115,,,,,,
2012,2,25,8,0,318.2355259,,,,,,
2012,2,25,8,30,1437.868394,,,,,,
2012,2,25,9,0,1520.127611,,,,,,
2012,2,25,9,30,1551.644605,,,,,,
2012,2,25,10,0,1572.242197,,,,,,
2012,2,25,10,30,1561.422664,,,,,,
2012,2,25,11,0,1539.21762,,,,,,
2012,2,25,11,30,1526.752289,,,,,,
2012,2,25,12,0,1515.983406,,,,,,
2012,2,25,12,30,1529.347091,,,,,,
2012,2,25,13,0,1550.273691,,,,,,
2012,2,25,13,30,1571.38418,,,,,,
2012,2,25,14,0,1587.395232,,,,,,
2012,2,25,14,30,1598.774903,,,,,,
2012,2,25,15,0,1575.615993,,,,,,
2012,2,25,15,30,1512.359709,,,,,,
2012,2,25,16,0,927.5923541,,,,,,
2012,2,25,16,30,1102.025806,,,,,,
2012,2,25,17,0,511.3080602,,,,,,
2012,2,25,17,30,23.99719075,,,,,,
2012,2,25,18,0,0,,,,,,
2012,2,25,18,30,0,,,,,,
2012,2,25,19,0,0,,,,,,
2012,2,25,19,30,0,,,,,,
2012,2,25,20,0,0,,,,,,
2012,2,25,20,30,0,,,,,,
2012,2,25,21,0,0,,,,,,
2012,2,25,21,30,0,,,,,,
2012,2,25,22,0,0,,,,,,
2012,2,25,22,30,0,,,,,,
2012,2,25,23,0,0,,,,,,
2012,2,25,23,30,0,,,,,,
2012,2,26,0,0,0,,,,,,
2012,2,26,0,30,0,,,,,,
2012,2,26,1,0,0,,,,,,
2012,2,26,1,30,0,,,,,,
2012,2,26,2,0,0,,,,,,
2012,2,26,2,30,0,,,,,,
2012,2,26,3,0,0,,,,,,
2012,2,26,3,30,0,,,,,,
2012,2,26,4,0,0,,,,,,
2012,2,26,4,30,0,,,,,,
2012,2,26,5,0,0,,,,,,
2012,2,26,5,30,0,,,,,,
2012,2,26,6,0,0,,,,,,
2012,2,26,6,30,5.655384433,,,,,,
2012,2,26,7,0,219.4780584,,,,,,
2012,2,26,7,30,24.52603214,,,,,,
2012,2,26,8,0,123.0233387,,,,,,
2012,2,26,8,30,217.3295711,,,,,,
2012,2,26,9,0,582.750851,,,,,,
2012,2,26,9,30,1558.135194,,,,,,
2012,2,26,10,0,1581.955913,,,,,,
2012,2,26,10,30,1570.918907,,,,,,
2012,2,26,11,0,1556.005222,,,,,,
2012,2,26,11,30,1546.768373,,,,,,
2012,2,26,12,0,1538.140149,,,,,,
2012,2,26,12,30,1548.572723,,,,,,
2012,2,26,13,0,1327.042755,,,,,,
2012,2,26,13,30,947.5488858,,,,,,
2012,2,26,14,0,714.1951114,,,,,,
2012,2,26,14,30,765.4630685,,,,,,
2012,2,26,15,0,549.0867362,,,,,,
2012,2,26,15,30,1063.357085,,,,,,
2012,2,26,16,0,941.4635735,,,,,,
2012,2,26,16,30,1002.922634,,,,,,
2012,2,26,17,0,447.3928955,,,,,,
2012,2,26,17,30,18.16564943,,,,,,
2012,2,26,18,0,0,,,,,,
2012,2,26,18,30,0,,,,,,
2012,2,26,19,0,0,,,,,,
2012,2,26,19,30,0,,,,,,
2012,2,26,20,0,0,,,,,,
2012,2,26,20,30,0,,,,,,
2012,2,26,21,0,0,,,,,,
2012,2,26,21,30,0,,,,,,
2012,2,26,22,0,0,,,,,,
2012,2,26,22,30,0,,,,,,
2012,2,26,23,0,0,,,,,,
2012,2,26,23,30,0,,,,,,
2012,2,27,0,0,0,,,,,,
2012,2,27,0,30,0,,,,,,
2012,2,27,1,0,0,,,,,,
2012,2,27,1,30,0,,,,,,
2012,2,27,2,0,0,,,,,,
2012,2,27,2,30,0,,,,,,
2012,2,27,3,0,0,,,,,,
2012,2,27,3,30,0,,,,,,
2012,2,27,4,0,0,,,,,,
2012,2,27,4,30,0,,,,,,
2012,2,27,5,0,0,,,,,,
2012,2,27,5,30,0,,,,,,
2012,2,27,6,0,0,,,,,,
2012,2,27,6,30,12.39564821,,,,,,
2012,2,27,7,0,417.9136112,,,,,,
2012,2,27,7,30,946.952816,,,,,,
2012,2,27,8,0,127.2662062,,,,,,
2012,2,27,8,30,72.90678791,,,,,,
2012,2,27,9,0,368.5613161,,,,,,
2012,2,27,9,30,125.8786253,,,,,,
2012,2,27,10,0,344.1366989,,,,,,
2012,2,27,10,30,258.1395897,,,,,,
2012,2,27,11,0,474.9360205,,,,,,
2012,2,27,11,30,286.6388599,,,,,,
2012,2,27,12,0,516.5068859,,,,,,
2012,2,27,12,30,738.5881866,,,,,,
2012,2,27,13,0,995.5756867,,,,,,
2012,2,27,13,30,422.8190979,,,,,,
2012,2,27,14,0,129.7712418,,,,,,
2012,2,27,14,30,185.3840895,,,,,,
2012,2,27,15,0,48.34584081,,,,,,
2012,2,27,15,30,39.05127026,,,,,,
2012,2,27,16,0,24.00615566,,,,,,
2012,2,27,16,30,17.28111766,,,,,,
2012,2,27,17,0,29.18395702,,,,,,
2012,2,27,17,30,3.269539761,,,,,,
2012,2,27,18,0,0,,,,,,
2012,2,27,18,30,0,,,,,,
2012,2,27,19,0,0,,,,,,
2012,2,27,19,30,0,,,,,,
2012,2,27,20,0,0,,,,,,
2012,2,27,20,30,0,,,,,,
2012,2,27,21,0,0,,,,,,
2012,2,27,21,30,0,,,,,,
2012,2,27,22,0,0,,,,,,
2012,2,27,22,30,0,,,,,,
2012,2,27,23,0,0,,,,,,
2012,2,27,23,30,0,,,,,,
2012,2,28,0,0,0,,,,,,
2012,2,28,0,30,0,,,,,,
2012,2,28,1,0,0,,,,,,
2012,2,28,1,30,0,,,,,,
2012,2,28,2,0,0,,,,,,
2012,2,28,2,30,0,,,,,,
2012,2,28,3,0,0,,,,,,
2012,2,28,3,30,0,,,,,,
2012,2,28,4,0,0,,,,,,
2012,2,28,4,30,0,,,,,,
2012,2,28,5,0,0,,,,,,
2012,2,28,5,30,0,,,,,,
2012,2,28,6,0,0,,,,,,
2012,2,28,6,30,16.92057996,,,,,,
2012,2,28,7,0,427.2473356,,,,,,
2012,2,28,7,30,963.4380454,,,,,,
2012,2,28,8,0,216.2944871,,,,,,
2012,2,28,8,30,619.2532404,,,,,,
2012,2,28,9,0,532.4041169,,,,,,
2012,2,28,9,30,1093.707225,,,,,,
2012,2,28,10,0,1113.054159,,,,,,
2012,2,28,10,30,1070.470636,,,,,,
2012,2,28,11,0,1001.769894,,,,,,
2012,2,28,11,30,939.9045669,,,,,,
2012,2,28,12,0,1258.248304,,,,,,
2012,2,28,12,30,1329.061462,,,,,,
2012,2,28,13,0,1016.587914,,,,,,
2012,2,28,13,30,1567.89462,,,,,,
2012,2,28,14,0,1564.58002,,,,,,
2012,2,28,14,30,1549.603983,,,,,,
2012,2,28,15,0,1522.527038,,,,,,
2012,2,28,15,30,1421.191227,,,,,,
2012,2,28,16,0,1239.650788,,,,,,
2012,2,28,16,30,965.298313,,,,,,
2012,2,28,17,0,453.42105,,,,,,
2012,2,28,17,30,24.73324325,,,,,,
2012,2,28,18,0,0,,,,,,
2012,2,28,18,30,0,,,,,,
2012,2,28,19,0,0,,,,,,
2012,2,28,19,30,0,,,,,,
2012,2,28,20,0,0,,,,,,
2012,2,28,20,30,0,,,,,,
2012,2,28,21,0,0,,,,,,
2012,2,28,21,30,0,,,,,,
2012,2,28,22,0,0,,,,,,
2012,2,28,22,30,0,,,,,,
2012,2,28,23,0,0,,,,,,
2012,2,28,23,30,0,,,,,,
2012,3,1,0,0,0,,,,,,
2012,3,1,0,30,0,,,,,,
2012,3,1,1,0,0,,,,,,
2012,3,1,1,30,0,,,,,,
2012,3,1,2,0,0,,,,,,
2012,3,1,2,30,0,,,,,,
2012,3,1,3,0,0,,,,,,
2012,3,1,3,30,0,,,,,,
2012,3,1,4,0,0,,,,,,
2012,3,1,4,30,0,,,,,,
2012,3,1,5,0,0,,,,,,
2012,3,1,5,30,0,,,,,,
2012,3,1,6,0,0,,,,,,
2012,3,1,6,30,14.64792427,,,,,,
2012,3,1,7,0,273.0636827,,,,,,
2012,3,1,7,30,78.26317357,,,,,,
2012,3,1,8,0,774.1412679,,,,,,
2012,3,1,8,30,499.8445524,,,,,,
2012,3,1,9,0,757.6298289,,,,,,
2012,3,1,9,30,1185.872162,,,,,,
2012,3,1,10,0,1653.232475,,,,,,
2012,3,1,10,30,1645.318623,,,,,,
2012,3,1,11,0,1434.593206,,,,,,
2012,3,1,11,30,1614.577197,,,,,,
2012,3,1,12,0,1608.134925,,,,,,
2012,3,1,12,30,1622.837705,,,,,,
2012,3,1,13,0,1292.954268,,,,,,
2012,3,1,13,30,1284.059961,,,,,,
2012,3,1,14,0,1037.238344,,,,,,
2012,3,1,14,30,1115.791765,,,,,,
2012,3,1,15,0,1035.250844,,,,,,
2012,3,1,15,30,534.6508827,,,,,,
2012,3,1,16,0,868.2742469,,,,,,
2012,3,1,16,30,640.6217647,,,,,,
2012,3,1,17,0,566.2970032,,,,,,
2012,3,1,17,30,78.80134899,,,,,,
2012,3,1,18,0,0,,,,,,
2012,3,1,18,30,0,,,,,,
2012,3,1,19,0,0,,,,,,
2012,3,1,19,30,0,,,,,,
2012,3,1,20,0,0,,,,,,
2012,3,1,20,30,0,,,,,,
2012,3,1,21,0,0,,,,,,
2012,3,1,21,30,0,,,,,,
2012,3,1,22,0,0,,,,,,
2012,3,1,22,30,0,,,,,,
2012,3,1,23,0,0,,,,,,
2012,3,1,23,30,0,,,,,,
2012,3,2,0,0,0,,,,,,
2012,3,2,0,30,0,,,,,,
2012,3,2,1,0,0,,,,,,
2012,3,2,1,30,0,,,,,,
2012,3,2,2,0,0,,,,,,
2012,3,2,2,30,0,,,,,,
2012,3,2,3,0,0,,,,,,
2012,3,2,3,30,0,,,,,,
2012,3,2,4,0,0,,,,,,
2012,3,2,4,30,0,,,,,,
2012,3,2,5,0,0,,,,,,
2012,3,2,5,30,0,,,,,,
2012,3,2,6,0,0,,,,,,
2012,3,2,6,30,85.56585576,,,,,,
2012,3,2,7,0,630.1817316,,,,,,
2012,3,2,7,30,1256.610874,,,,,,
2012,3,2,8,0,1497.37162,,,,,,
2012,3,2,8,30,1621.962579,,,,,,
2012,3,2,9,0,1673.102444,,,,,,
2012,3,2,9,30,1690.837191,,,,,,
2012,3,2,10,0,1667.514501,,,,,,
2012,3,2,10,30,1641.793631,,,,,,
2012,3,2,11,0,1613.1658,,,,,,
2012,3,2,11,30,1593.689912,,,,,,
2012,3,2,12,0,1570.406907,,,,,,
2012,3,2,12,30,1595.925637,,,,,,
2012,3,2,13,0,1654.198722,,,,,,
2012,3,2,13,30,1671.28064,,,,,,
2012,3,2,14,0,1684.298653,,,,,,
2012,3,2,14,30,1701.046126,,,,,,
2012,3,2,15,0,1672.745621,,,,,,
2012,3,2,15,30,1605.453913,,,,,,
2012,3,2,16,0,1445.628234,,,,,,
2012,3,2,16,30,1207.717133,,,,,,
2012,3,2,17,0,598.2058468,,,,,,
2012,3,2,17,30,84.56478752,,,,,,
2012,3,2,18,0,0,,,,,,
2012,3,2,18,30,0,,,,,,
2012,3,2,19,0,0,,,,,,
2012,3,2,19,30,0,,,,,,
2012,3,2,20,0,0,,,,,,
2012,3,2,20,30,0,,,,,,
2012,3,2,21,0,0,,,,,,
2012,3,2,21,30,0,,,,,,
2012,3,2,22,0,0,,,,,,
2012,3,2,22,30,0,,,,,,
2012,3,2,23,0,0,,,,,,
2012,3,2,23,30,0,,,,,,
2012,3,3,0,0,0,,,,,,
2012,3,3,0,30,0,,,,,,
2012,3,3,1,0,0,,,,,,
2012,3,3,1,30,0,,,,,,
2012,3,3,2,0,0,,,,,,
2012,3,3,2,30,0,,,,,,
2012,3,3,3,0,0,,,,,,
2012,3,3,3,30,0,,,,,,
2012,3,3,4,0,0,,,,,,
2012,3,3,4,30,0,,,,,,
2012,3,3,5,0,0,,,,,,
2012,3,3,5,30,0,,,,,,
2012,3,3,6,0,0,,,,,,
2012,3,3,6,30,95.68661548,,,,,,
2012,3,3,7,0,664.3277629,,,,,,
2012,3,3,7,30,1272.239461,,,,,,
2012,3,3,8,0,1492.01908,,,,,,
2012,3,3,8,30,1619.055787,,,,,,
2012,3,3,9,0,1679.563927,,,,,,
2012,3,3,9,30,1692.742593,,,,,,
2012,3,3,10,0,1670.772313,,,,,,
2012,3,3,10,30,1652.736576,,,,,,
2012,3,3,11,0,1624.460526,,,,,,
2012,3,3,11,30,1605.807283,,,,,,
2012,3,3,12,0,1583.674838,,,,,,
2012,3,3,12,30,1589.07808,,,,,,
2012,3,3,13,0,1599.954401,,,,,,
2012,3,3,13,30,1614.728778,,,,,,
2012,3,3,14,0,1626.966031,,,,,,
2012,3,3,14,30,1634.9318,,,,,,
2012,3,3,15,0,1636.896898,,,,,,
2012,3,3,15,30,1579.105456,,,,,,
2012,3,3,16,0,1457.074715,,,,,,
2012,3,3,16,30,1258.439059,,,,,,
2012,3,3,17,0,686.9388893,,,,,,
2012,3,3,17,30,109.5156984,,,,,,
2012,3,3,18,0,0,,,,,,
2012,3,3,18,30,0,,,,,,
2012,3,3,19,0,0,,,,,,
2012,3,3,19,30,0,,,,,,
2012,3,3,20,0,0,,,,,,
2012,3,3,20,30,0,,,,,,
2012,3,3,21,0,0,,,,,,
2012,3,3,21,30,0,,,,,,
2012,3,3,22,0,0,,,,,,
2012,3,3,22,30,0,,,,,,
2012,3,3,23,0,0,,,,,,
2012,3,3,23,30,0,,,,,,
2012,3,4,0,0,0,,,,,,
2012,3,4,0,30,0,,,,,,
2012,3,4,1,0,0,,,,,,
2012,3,4,1,30,0,,,,,,
2012,3,4,2,0,0,,,,,,
2012,3,4,2,30,0,,,,,,
2012,3,4,3,0,0,,,,,,
2012,3,4,3,30,0,,,,,,
2012,3,4,4,0,0,,,,,,
2012,3,4,4,30,0,,,,,,
2012,3,4,5,0,0,,,,,,
2012,3,4,5,30,0,,,,,,
2012,3,4,6,0,0,,,,,,
2012,3,4,6,30,109.9586059,,,,,,
2012,3,4,7,0,695.6753734,,,,,,
2012,3,4,7,30,1286.161351,,,,,,
2012,3,4,8,0,1493.185024,,,,,,
2012,3,4,8,30,1612.48062,,,,,,
2012,3,4,9,0,1667.424981,,,,,,
2012,3,4,9,30,1663.880287,,,,,,
2012,3,4,10,0,1653.79635,,,,,,
2012,3,4,10,30,1633.147855,,,,,,
2012,3,4,11,0,1609.072604,,,,,,
2012,3,4,11,30,1589.167974,,,,,,
2012,3,4,12,0,1562.629132,,,,,,
2012,3,4,12,30,1564.814733,,,,,,
2012,3,4,13,0,1572.380455,,,,,,
2012,3,4,13,30,1577.715911,,,,,,
2012,3,4,14,0,1579.800797,,,,,,
2012,3,4,14,30,1588.22124,,,,,,
2012,3,4,15,0,1583.922756,,,,,,
2012,3,4,15,30,1531.156858,,,,,,
2012,3,4,16,0,1412.069863,,,,,,
2012,3,4,16,30,1224.65164,,,,,,
2012,3,4,17,0,672.6614676,,,,,,
2012,3,4,17,30,109.7241539,,,,,,
2012,3,4,18,0,0,,,,,,
2012,3,4,18,30,0,,,,,,
2012,3,4,19,0,0,,,,,,
2012,3,4,19,30,0,,,,,,
2012,3,4,20,0,0,,,,,,
2012,3,4,20,30,0,,,,,,
2012,3,4,21,0,0,,,,,,
2012,3,4,21,30,0,,,,,,
2012,3,4,22,0,0,,,,,,
2012,3,4,22,30,0,,,,,,
2012,3,4,23,0,0,,,,,,
2012,3,4,23,30,0,,,,,,
2012,3,5,0,0,0,,,,,,
2012,3,5,0,30,0,,,,,,
2012,3,5,1,0,0,,,,,,
2012,3,5,1,30,0,,,,,,
2012,3,5,2,0,0,,,,,,
2012,3,5,2,30,0,,,,,,
2012,3,5,3,0,0,,,,,,
2012,3,5,3,30,0,,,,,,
2012,3,5,4,0,0,,,,,,
2012,3,5,4,30,0,,,,,,
2012,3,5,5,0,0,,,,,,
2012,3,5,5,30,0,,,,,,
2012,3,5,6,0,0,,,,,,
2012,3,5,6,30,9.119724517,,,,,,
2012,3,5,7,0,127.9327485,,,,,,
2012,3,5,7,30,81.27159353,,,,,,
2012,3,5,8,0,430.0821267,,,,,,
2012,3,5,8,30,904.494737,,,,,,
2012,3,5,9,0,1063.867245,,,,,,
2012,3,5,9,30,1222.509992,,,,,,
2012,3,5,10,0,960.9835048,,,,,,
2012,3,5,10,30,1528.334501,,,,,,
2012,3,5,11,0,1313.315014,,,,,,
2012,3,5,11,30,1319.892416,,,,,,
2012,3,5,12,0,1333.059414,,,,,,
2012,3,5,12,30,1565.748585,,,,,,
2012,3,5,13,0,1446.801869,,,,,,
2012,3,5,13,30,1444.426255,,,,,,
2012,3,5,14,0,1160.378472,,,,,,
2012,3,5,14,30,1089.382158,,,,,,
2012,3,5,15,0,1067.608421,,,,,,
2012,3,5,15,30,1071.298708,,,,,,
2012,3,5,16,0,1070.277849,,,,,,
2012,3,5,16,30,942.2638621,,,,,,
2012,3,5,17,0,503.9988513,,,,,,
2012,3,5,17,30,76.82863041,,,,,,
2012,3,5,18,0,0,,,,,,
2012,3,5,18,30,0,,,,,,
2012,3,5,19,0,0,,,,,,
2012,3,5,19,30,0,,,,,,
2012,3,5,20,0,0,,,,,,
2012,3,5,20,30,0,,,,,,
2012,3,5,21,0,0,,,,,,
2012,3,5,21,30,0,,,,,,
2012,3,5,22,0,0,,,,,,
2012,3,5,22,30,0,,,,,,
2012,3,5,23,0,0,,,,,,
2012,3,5,23,30,0,,,,,,
2012,3,6,0,0,0,,,,,,
2012,3,6,0,30,0,,,,,,
2012,3,6,1,0,0,,,,,,
2012,3,6,1,30,0,,,,,,
2012,3,6,2,0,0,,,,,,
2012,3,6,2,30,0,,,,,,
2012,3,6,3,0,0,,,,,,
2012,3,6,3,30,0,,,,,,
2012,3,6,4,0,0,,,,,,
2012,3,6,4,30,0,,,,,,
2012,3,6,5,0,0,,,,,,
2012,3,6,5,30,0,,,,,,
2012,3,6,6,0,0,,,,,,
2012,3,6,6,30,61.05284181,,,,,,
2012,3,6,7,0,11.06107083,,,,,,
2012,3,6,7,30,21.89078987,,,,,,
2012,3,6,8,0,60.48178032,,,,,,
2012,3,6,8,30,109.6987248,,,,,,
2012,3,6,9,0,198.4658809,,,,,,
2012,3,6,9,30,338.2620781,,,,,,
2012,3,6,10,0,161.2847306,,,,,,
2012,3,6,10,30,197.0290275,,,,,,
2012,3,6,11,0,185.2954812,,,,,,
2012,3,6,11,30,513.6572137,,,,,,
2012,3,6,12,0,188.0579657,,,,,,
2012,3,6,12,30,514.704648,,,,,,
2012,3,6,13,0,853.6351372,,,,,,
2012,3,6,13,30,810.0109151,,,,,,
2012,3,6,14,0,696.7957836,,,,,,
2012,3,6,14,30,372.8364319,,,,,,
2012,3,6,15,0,481.4698825,,,,,,
2012,3,6,15,30,226.5066913,,,,,,
2012,3,6,16,0,519.2886107,,,,,,
2012,3,6,16,30,587.0424685,,,,,,
2012,3,6,17,0,340.6424199,,,,,,
2012,3,6,17,30,82.95666137,,,,,,
2012,3,6,18,0,0,,,,,,
2012,3,6,18,30,0,,,,,,
2012,3,6,19,0,0,,,,,,
2012,3,6,19,30,0,,,,,,
2012,3,6,20,0,0,,,,,,
2012,3,6,20,30,0,,,,,,
2012,3,6,21,0,0,,,,,,
2012,3,6,21,30,0,,,,,,
2012,3,6,22,0,0,,,,,,
2012,3,6,22,30,0,,,,,,
2012,3,6,23,0,0,,,,,,
2012,3,6,23,30,0,,,,,,
2012,3,7,0,0,0,,,,,,
2012,3,7,0,30,0,,,,,,
2012,3,7,1,0,0,,,,,,
2012,3,7,1,30,0,,,,,,
2012,3,7,2,0,0,,,,,,
2012,3,7,2,30,0,,,,,,
2012,3,7,3,0,0,,,,,,
2012,3,7,3,30,0,,,,,,
2012,3,7,4,0,0,,,,,,
2012,3,7,4,30,0,,,,,,
2012,3,7,5,0,0,,,,,,
2012,3,7,5,30,0,,,,,,
2012,3,7,6,0,0,,,,,,
2012,3,7,6,30,148.2363608,,,,,,
2012,3,7,7,0,777.6148162,,,,,,
2012,3,7,7,30,1346.575515,,,,,,
2012,3,7,8,0,1563.840909,,,,,,
2012,3,7,8,30,1692.285429,,,,,,
2012,3,7,9,0,1751.311711,,,,,,
2012,3,7,9,30,1755.740613,,,,,,
2012,3,7,10,0,1730.077857,,,,,,
2012,3,7,10,30,1716.624583,,,,,,
2012,3,7,11,0,1694.700628,,,,,,
2012,3,7,11,30,1679.865271,,,,,,
2012,3,7,12,0,1657.078523,,,,,,
2012,3,7,12,30,1665.092338,,,,,,
2012,3,7,13,0,1677.700216,,,,,,
2012,3,7,13,30,1688.115696,,,,,,
2012,3,7,14,0,1711.107851,,,,,,
2012,3,7,14,30,1713.437226,,,,,,
2012,3,7,15,0,1706.246707,,,,,,
2012,3,7,15,30,1643.070358,,,,,,
2012,3,7,16,0,1525.482696,,,,,,
2012,3,7,16,30,1313.632217,,,,,,
2012,3,7,17,0,748.5727473,,,,,,
2012,3,7,17,30,135.6558993,,,,,,
2012,3,7,18,0,0,,,,,,
2012,3,7,18,30,0,,,,,,
2012,3,7,19,0,0,,,,,,
2012,3,7,19,30,0,,,,,,
2012,3,7,20,0,0,,,,,,
2012,3,7,20,30,0,,,,,,
2012,3,7,21,0,0,,,,,,
2012,3,7,21,30,0,,,,,,
2012,3,7,22,0,0,,,,,,
2012,3,7,22,30,0,,,,,,
2012,3,7,23,0,0,,,,,,
2012,3,7,23,30,0,,,,,,
2012,3,8,0,0,0,,,,,,
2012,3,8,0,30,0,,,,,,
2012,3,8,1,0,0,,,,,,
2012,3,8,1,30,0,,,,,,
2012,3,8,2,0,0,,,,,,
2012,3,8,2,30,0,,,,,,
2012,3,8,3,0,0,,,,,,
2012,3,8,3,30,0,,,,,,
2012,3,8,4,0,0,,,,,,
2012,3,8,4,30,0,,,,,,
2012,3,8,5,0,0,,,,,,
2012,3,8,5,30,0,,,,,,
2012,3,8,6,0,0,,,,,,
2012,3,8,6,30,165.7666784,,,,,,
2012,3,8,7,0,770.3613542,,,,,,
2012,3,8,7,30,1309.131624,,,,,,
2012,3,8,8,0,1521.973016,,,,,,
2012,3,8,8,30,1637.757555,,,,,,
2012,3,8,9,0,1696.678208,,,,,,
2012,3,8,9,30,1711.654717,,,,,,
2012,3,8,10,0,1697.532778,,,,,,
2012,3,8,10,30,1684.778145,,,,,,
2012,3,8,11,0,1660.229571,,,,,,
2012,3,8,11,30,1647.01507,,,,,,
2012,3,8,12,0,1627.238352,,,,,,
2012,3,8,12,30,1633.782846,,,,,,
2012,3,8,13,0,1641.13182,,,,,,
2012,3,8,13,30,1650.780499,,,,,,
2012,3,8,14,0,1660.023952,,,,,,
2012,3,8,14,30,1676.04191,,,,,,
2012,3,8,15,0,1654.97033,,,,,,
2012,3,8,15,30,1591.218276,,,,,,
2012,3,8,16,0,1478.105761,,,,,,
2012,3,8,16,30,1261.874742,,,,,,
2012,3,8,17,0,722.0849927,,,,,,
2012,3,8,17,30,134.429115,,,,,,
2012,3,8,18,0,0,,,,,,
2012,3,8,18,30,0,,,,,,
2012,3,8,19,0,0,,,,,,
2012,3,8,19,30,0,,,,,,
2012,3,8,20,0,0,,,,,,
2012,3,8,20,30,0,,,,,,
2012,3,8,21,0,0,,,,,,
2012,3,8,21,30,0,,,,,,
2012,3,8,22,0,0,,,,,,
2012,3,8,22,30,0,,,,,,
2012,3,8,23,0,0,,,,,,
2012,3,8,23,30,0,,,,,,
2012,3,9,0,0,0,,,,,,
2012,3,9,0,30,0,,,,,,
2012,3,9,1,0,0,,,,,,
2012,3,9,1,30,0,,,,,,
2012,3,9,2,0,0,,,,,,
2012,3,9,2,30,0,,,,,,
2012,3,9,3,0,0,,,,,,
2012,3,9,3,30,0,,,,,,
2012,3,9,4,0,0,,,,,,
2012,3,9,4,30,0,,,,,,
2012,3,9,5,0,0,,,,,,
2012,3,9,5,30,0,,,,,,
2012,3,9,6,0,0,,,,,,
2012,3,9,6,30,195.3644548,,,,,,
2012,3,9,7,0,798.784697,,,,,,
2012,3,9,7,30,1315.491274,,,,,,
2012,3,9,8,0,1511.989118,,,,,,
