325158,city??,CA,country??,2012,32.7200508118,-116.26385498,Not Available,1,8760
WIND Toolkit data from NREL downloaded on 2022-10-10,,,,,,,,,
Temperature,Pressure,Speed,Direction,,,,,,
C,atm,m/s,Degrees,,,,,,
15.7,0.86,11.320,251.5,,,,,,
15.5,0.86,11.410,254.4,,,,,,
15.0,0.86,11.910,256.8,,,,,,
14.0,0.86,11.380,258.7,,,,,,
12.3,0.86,11.180,257.6,,,,,,
10.8,0.86,13.120,256.0,,,,,,
10.8,0.86,13.240,252.7,,,,,,
9.9,0.86,11.960,252.5,,,,,,
9.5,0.86,11.980,254.3,,,,,,
9.5,0.86,13.130,254.0,,,,,,
9.0,0.86,13.610,250.4,,,,,,
8.4,0.86,12.460,246.5,,,,,,
8.2,0.86,11.470,244.1,,,,,,
8.6,0.86,10.730,248.9,,,,,,
9.9,0.86,9.780,256.3,,,,,,
12.0,0.86,9.070,266.9,,,,,,
14.9,0.86,8.700,282.5,,,,,,
16.5,0.86,6.910,290.8,,,,,,
17.1,0.86,4.690,282.5,,,,,,
17.8,0.86,0.610,22.6,,,,,,
18.4,0.86,0.720,97.3,,,,,,
19.2,0.86,1.470,90.7,,,,,,
20.2,0.86,0.960,195.9,,,,,,
20.1,0.86,6.410,246.5,,,,,,
20.4,0.86,6.770,242.8,,,,,,
20.7,0.86,7.070,242.2,,,,,,
19.0,0.86,11.170,247.2,,,,,,
18.4,0.86,9.440,263.6,,,,,,
17.7,0.86,7.940,263.5,,,,,,
17.7,0.86,9.540,265.3,,,,,,
18.3,0.86,10.240,269.1,,,,,,
17.4,0.86,9.870,261.0,,,,,,
16.1,0.86,10.610,260.4,,,,,,
15.4,0.86,10.980,254.5,,,,,,
14.9,0.86,10.190,254.2,,,,,,
15.6,0.86,8.290,264.0,,,,,,
16.0,0.86,9.630,257.7,,,,,,
16.1,0.86,7.710,270.2,,,,,,
17.8,0.86,6.250,277.2,,,,,,
16.1,0.86,9.560,258.8,,,,,,
19.2,0.86,4.700,340.5,,,,,,
18.7,0.86,0.320,87.7,,,,,,
19.1,0.86,1.170,57.2,,,,,,
19.6,0.86,3.520,80.0,,,,,,
19.2,0.86,5.480,62.4,,,,,,
19.8,0.86,5.080,76.6,,,,,,
20.6,0.86,5.300,96.3,,,,,,
22.1,0.86,8.660,170.4,,,,,,
22.9,0.86,12.010,204.1,,,,,,
19.8,0.86,11.590,233.5,,,,,,
18.0,0.86,13.310,231.3,,,,,,
15.7,0.86,13.730,239.0,,,,,,
13.5,0.86,14.380,236.8,,,,,,
12.2,0.86,16.510,234.7,,,,,,
10.9,0.86,16.760,239.7,,,,,,
10.1,0.86,17.070,238.7,,,,,,
9.9,0.86,18.650,237.9,,,,,,
7.9,0.86,17.140,243.1,,,,,,
7.8,0.86,16.180,237.3,,,,,,
8.1,0.86,14.950,235.9,,,,,,
8.4,0.86,18.720,237.0,,,,,,
8.6,0.86,20.250,237.6,,,,,,
7.9,0.86,21.510,250.8,,,,,,
7.6,0.86,20.930,259.8,,,,,,
7.3,0.86,17.650,251.6,,,,,,
6.4,0.86,17.110,243.9,,,,,,
6.6,0.86,16.350,247.7,,,,,,
7.1,0.86,15.600,245.8,,,,,,
7.3,0.86,15.290,243.5,,,,,,
8.4,0.86,14.180,245.5,,,,,,
9.1,0.86,14.010,246.6,,,,,,
9.2,0.86,15.160,246.0,,,,,,
9.7,0.86,15.120,252.6,,,,,,
9.7,0.86,15.170,252.8,,,,,,
9.8,0.86,14.850,256.3,,,,,,
9.5,0.86,14.920,259.4,,,,,,
8.8,0.86,14.720,258.5,,,,,,
8.2,0.86,14.970,264.4,,,,,,
8.5,0.86,14.920,264.1,,,,,,
7.8,0.86,14.710,261.9,,,,,,
7.4,0.86,14.860,262.2,,,,,,
7.2,0.86,15.930,265.9,,,,,,
7.2,0.86,16.620,270.1,,,,,,
7.7,0.86,15.860,278.9,,,,,,
8.3,0.86,13.730,276.1,,,,,,
7.7,0.86,12.890,272.5,,,,,,
9.2,0.86,11.650,279.1,,,,,,
9.0,0.86,8.060,281.5,,,,,,
10.6,0.86,5.920,289.7,,,,,,
10.6,0.86,1.950,334.7,,,,,,
11.5,0.86,1.910,346.8,,,,,,
12.2,0.86,3.210,44.7,,,,,,
12.5,0.86,4.330,61.5,,,,,,
13.3,0.86,4.820,53.2,,,,,,
14.1,0.86,5.340,44.1,,,,,,
15.0,0.86,4.870,50.1,,,,,,
16.0,0.86,4.720,47.2,,,,,,
16.6,0.86,5.090,41.5,,,,,,
17.0,0.86,4.690,40.6,,,,,,
17.1,0.86,3.730,45.1,,,,,,
16.8,0.86,2.890,46.1,,,,,,
16.2,0.86,1.360,23.6,,,,,,
16.6,0.86,1.390,22.8,,,,,,
16.5,0.86,0.970,15.5,,,,,,
16.5,0.86,0.770,15.1,,,,,,
16.6,0.86,1.330,319.5,,,,,,
16.6,0.86,0.980,341.4,,,,,,
16.4,0.86,1.440,29.6,,,,,,
16.2,0.86,2.020,33.2,,,,,,
16.0,0.86,2.720,38.4,,,,,,
15.9,0.86,3.550,40.7,,,,,,
15.9,0.86,4.220,43.8,,,,,,
16.0,0.86,4.860,42.5,,,,,,
16.1,0.86,5.200,29.6,,,,,,
16.6,0.86,5.930,32.9,,,,,,
17.0,0.86,6.610,42.6,,,,,,
17.5,0.86,6.720,45.1,,,,,,
18.3,0.86,6.220,48.3,,,,,,
19.0,0.86,5.940,56.4,,,,,,
19.6,0.86,5.310,58.0,,,,,,
20.1,0.86,4.420,63.0,,,,,,
20.5,0.86,3.550,65.5,,,,,,
20.8,0.86,2.830,60.8,,,,,,
19.4,0.86,3.400,257.4,,,,,,
17.2,0.86,6.320,266.4,,,,,,
18.2,0.86,3.870,280.8,,,,,,
17.4,0.86,4.500,254.0,,,,,,
17.5,0.86,5.240,254.5,,,,,,
17.4,0.86,5.130,249.7,,,,,,
17.8,0.86,4.790,238.1,,,,,,
17.6,0.86,4.460,240.3,,,,,,
17.6,0.86,3.710,225.0,,,,,,
17.4,0.86,2.630,214.2,,,,,,
17.6,0.86,2.380,195.1,,,,,,
17.9,0.86,2.310,151.4,,,,,,
18.1,0.86,1.300,128.6,,,,,,
18.2,0.86,2.150,62.7,,,,,,
17.3,0.86,5.050,51.3,,,,,,
17.0,0.86,5.940,38.6,,,,,,
17.7,0.86,6.120,35.0,,,,,,
18.1,0.86,6.990,37.8,,,,,,
18.6,0.86,7.140,46.0,,,,,,
19.7,0.86,7.470,71.1,,,,,,
20.0,0.86,7.600,82.2,,,,,,
20.4,0.86,7.400,87.4,,,,,,
20.7,0.86,6.790,86.1,,,,,,
20.9,0.86,6.440,86.3,,,,,,
20.8,0.86,5.780,99.0,,,,,,
20.5,0.86,5.290,102.1,,,,,,
20.3,0.86,4.690,120.6,,,,,,
20.2,0.86,3.420,124.7,,,,,,
20.0,0.86,1.420,123.1,,,,,,
20.1,0.86,2.800,78.3,,,,,,
20.0,0.86,3.180,97.5,,,,,,
19.9,0.86,2.630,106.5,,,,,,
19.4,0.86,3.570,75.5,,,,,,
18.9,0.86,3.220,58.4,,,,,,
18.9,0.86,3.870,53.3,,,,,,
18.6,0.86,4.510,46.1,,,,,,
18.2,0.86,5.000,40.9,,,,,,
18.0,0.86,5.150,38.6,,,,,,
18.1,0.86,4.990,43.7,,,,,,
18.0,0.86,4.360,51.4,,,,,,
18.2,0.86,4.950,53.8,,,,,,
18.5,0.86,5.260,55.0,,,,,,
19.0,0.86,5.780,53.6,,,,,,
19.9,0.86,5.470,61.8,,,,,,
20.6,0.86,3.940,64.0,,,,,,
21.3,0.86,1.870,72.5,,,,,,
19.4,0.86,7.270,258.9,,,,,,
18.0,0.86,9.180,258.8,,,,,,
16.7,0.86,9.420,260.5,,,,,,
15.4,0.86,10.270,266.9,,,,,,
17.0,0.86,10.340,279.8,,,,,,
17.5,0.86,10.410,281.4,,,,,,
16.6,0.86,10.430,277.2,,,,,,
15.7,0.86,10.690,272.1,,,,,,
15.2,0.86,11.090,269.8,,,,,,
14.9,0.86,11.120,266.9,,,,,,
14.7,0.86,10.860,265.0,,,,,,
14.0,0.86,10.470,263.3,,,,,,
13.8,0.86,10.930,265.5,,,,,,
13.5,0.86,10.470,264.4,,,,,,
13.3,0.86,10.830,264.1,,,,,,
12.7,0.86,10.230,258.5,,,,,,
12.4,0.86,9.420,252.3,,,,,,
13.0,0.86,9.500,246.8,,,,,,
13.7,0.86,10.560,247.9,,,,,,
14.1,0.86,11.200,245.0,,,,,,
14.5,0.86,11.420,244.1,,,,,,
15.0,0.86,12.160,246.6,,,,,,
15.1,0.86,12.900,246.4,,,,,,
15.0,0.86,13.240,248.5,,,,,,
14.6,0.86,13.480,247.6,,,,,,
14.1,0.86,13.370,250.4,,,,,,
13.2,0.86,12.750,249.8,,,,,,
12.1,0.86,12.520,252.2,,,,,,
11.1,0.86,13.150,252.9,,,,,,
10.4,0.86,13.170,248.7,,,,,,
10.4,0.86,13.600,245.7,,,,,,
9.7,0.86,13.600,244.3,,,,,,
9.2,0.86,13.950,245.0,,,,,,
8.6,0.86,14.110,247.2,,,,,,
7.5,0.86,13.490,250.0,,,,,,
7.0,0.86,13.330,250.5,,,,,,
6.1,0.86,13.050,252.9,,,,,,
5.8,0.86,12.690,252.7,,,,,,
5.7,0.86,12.600,251.2,,,,,,
5.8,0.86,12.000,253.1,,,,,,
5.8,0.86,10.520,249.4,,,,,,
6.2,0.86,9.800,249.7,,,,,,
7.8,0.86,9.760,247.1,,,,,,
9.9,0.86,9.990,246.5,,,,,,
11.3,0.86,10.400,246.6,,,,,,
12.3,0.86,10.710,244.8,,,,,,
12.9,0.86,11.690,245.8,,,,,,
12.9,0.86,11.720,246.4,,,,,,
12.8,0.86,11.680,247.0,,,,,,
12.4,0.86,11.390,249.8,,,,,,
11.7,0.86,10.510,254.4,,,,,,
10.7,0.86,10.000,255.0,,,,,,
9.5,0.86,10.690,254.9,,,,,,
8.6,0.86,11.160,252.3,,,,,,
8.5,0.86,10.750,251.3,,,,,,
8.3,0.86,11.050,252.3,,,,,,
8.0,0.86,11.240,253.2,,,,,,
7.5,0.86,11.430,252.4,,,,,,
7.0,0.86,11.110,253.1,,,,,,
7.2,0.86,11.040,254.2,,,,,,
6.8,0.86,10.860,252.6,,,,,,
7.0,0.86,10.680,252.4,,,,,,
8.3,0.86,10.130,253.0,,,,,,
8.4,0.86,9.680,252.9,,,,,,
9.2,0.86,9.120,252.6,,,,,,
10.2,0.86,8.160,248.0,,,,,,
11.6,0.86,8.520,247.4,,,,,,
13.1,0.86,8.070,247.0,,,,,,
14.1,0.86,8.600,246.6,,,,,,
14.7,0.86,9.830,246.8,,,,,,
15.2,0.86,10.640,246.7,,,,,,
15.4,0.86,11.650,252.1,,,,,,
15.5,0.86,11.370,251.9,,,,,,
15.2,0.86,11.210,253.6,,,,,,
14.1,0.86,11.100,253.1,,,,,,
12.7,0.86,10.950,252.6,,,,,,
11.0,0.86,11.690,253.1,,,,,,
11.3,0.86,12.300,258.3,,,,,,
11.5,0.86,12.710,259.7,,,,,,
11.1,0.86,12.780,258.7,,,,,,
11.1,0.86,12.780,259.6,,,,,,
11.0,0.86,13.080,258.2,,,,,,
10.6,0.86,12.280,254.9,,,,,,
11.2,0.86,12.180,257.6,,,,,,
11.3,0.86,11.650,260.2,,,,,,
11.2,0.86,10.680,257.7,,,,,,
11.2,0.86,9.360,253.9,,,,,,
11.3,0.86,7.930,247.5,,,,,,
11.7,0.86,7.500,248.4,,,,,,
12.7,0.86,7.020,241.9,,,,,,
14.3,0.86,8.220,245.0,,,,,,
15.4,0.86,8.880,246.4,,,,,,
16.1,0.86,10.150,246.5,,,,,,
16.6,0.86,11.260,246.5,,,,,,
17.0,0.86,11.610,248.9,,,,,,
17.2,0.86,11.520,251.1,,,,,,
17.1,0.86,11.020,251.8,,,,,,
16.6,0.86,10.660,249.4,,,,,,
15.7,0.86,10.830,248.7,,,,,,
14.3,0.86,10.470,249.0,,,,,,
12.7,0.86,10.050,246.6,,,,,,
12.3,0.86,10.430,246.0,,,,,,
11.9,0.86,10.740,236.8,,,,,,
11.4,0.86,11.100,236.5,,,,,,
10.9,0.86,10.670,235.0,,,,,,
10.8,0.86,11.220,239.7,,,,,,
10.6,0.86,10.840,241.7,,,,,,
10.5,0.86,10.390,241.7,,,,,,
10.6,0.86,10.590,249.0,,,,,,
11.6,0.86,10.800,271.9,,,,,,
13.5,0.86,11.230,281.6,,,,,,
14.2,0.86,9.700,283.4,,,,,,
15.2,0.86,7.650,291.4,,,,,,
15.9,0.86,3.280,309.1,,,,,,
16.7,0.86,4.500,356.6,,,,,,
17.1,0.86,0.680,14.1,,,,,,
17.6,0.86,0.900,74.0,,,,,,
18.0,0.86,3.200,59.9,,,,,,
18.6,0.86,3.040,34.8,,,,,,
19.0,0.86,2.130,33.9,,,,,,
19.0,0.86,3.050,258.1,,,,,,
17.7,0.86,7.490,246.7,,,,,,
16.8,0.86,7.770,253.3,,,,,,
15.4,0.86,7.390,260.0,,,,,,
14.6,0.86,7.380,265.0,,,,,,
14.8,0.86,6.300,257.9,,,,,,
14.5,0.86,6.720,257.1,,,,,,
14.9,0.86,6.140,254.4,,,,,,
15.2,0.86,5.490,245.0,,,,,,
15.0,0.86,4.880,244.5,,,,,,
15.2,0.86,4.070,235.6,,,,,,
15.2,0.86,2.830,222.3,,,,,,
15.0,0.86,2.970,203.9,,,,,,
14.6,0.86,3.350,204.6,,,,,,
14.5,0.86,3.250,197.0,,,,,,
14.5,0.86,2.880,196.2,,,,,,
14.9,0.86,1.470,178.5,,,,,,
15.8,0.86,1.590,30.0,,,,,,
16.5,0.86,5.570,43.1,,,,,,
16.7,0.86,5.660,45.7,,,,,,
17.2,0.86,5.950,46.6,,,,,,
18.0,0.86,6.080,51.8,,,,,,
18.6,0.86,6.390,58.0,,,,,,
19.0,0.86,5.630,58.0,,,,,,
19.3,0.86,5.170,48.8,,,,,,
19.6,0.86,4.530,48.9,,,,,,
19.6,0.86,3.610,53.8,,,,,,
17.3,0.86,2.620,275.9,,,,,,
16.8,0.86,3.520,271.1,,,,,,
17.6,0.86,3.190,275.0,,,,,,
18.2,0.86,3.050,276.6,,,,,,
18.5,0.86,3.460,341.8,,,,,,
18.8,0.86,5.040,352.1,,,,,,
18.4,0.86,5.800,22.2,,,,,,
18.5,0.86,5.190,14.6,,,,,,
18.4,0.86,5.380,8.7,,,,,,
18.4,0.86,5.530,17.1,,,,,,
18.8,0.86,4.570,356.7,,,,,,
17.5,0.86,5.450,28.0,,,,,,
17.6,0.86,5.880,23.1,,,,,,
17.1,0.86,5.930,49.9,,,,,,
17.4,0.86,7.080,54.1,,,,,,
17.6,0.86,7.150,58.4,,,,,,
18.1,0.86,7.270,47.0,,,,,,
18.6,0.86,6.800,53.5,,,,,,
19.2,0.86,5.350,55.9,,,,,,
19.7,0.86,4.510,56.0,,,,,,
20.2,0.86,3.880,57.0,,,,,,
20.7,0.86,1.690,75.1,,,,,,
20.9,0.86,2.450,226.0,,,,,,
19.8,0.86,8.810,281.9,,,,,,
19.3,0.86,6.710,283.9,,,,,,
18.7,0.86,8.360,304.1,,,,,,
19.1,0.86,10.600,312.5,,,,,,
19.6,0.86,10.190,308.3,,,,,,
18.4,0.86,7.380,310.6,,,,,,
18.5,0.86,8.780,350.9,,,,,,
18.6,0.86,8.030,350.9,,,,,,
18.6,0.86,8.560,354.4,,,,,,
18.2,0.86,9.480,349.8,,,,,,
18.3,0.86,9.460,345.9,,,,,,
18.0,0.86,10.010,339.5,,,,,,
17.4,0.86,8.770,354.2,,,,,,
16.6,0.86,9.200,339.7,,,,,,
17.1,0.86,8.210,339.6,,,,,,
16.6,0.86,12.320,1.2,,,,,,
16.9,0.86,10.760,10.2,,,,,,
17.2,0.86,11.840,26.9,,,,,,
17.6,0.86,12.470,38.7,,,,,,
17.9,0.86,12.270,37.5,,,,,,
18.2,0.86,12.520,55.6,,,,,,
19.0,0.86,13.170,38.9,,,,,,
19.2,0.86,11.410,51.1,,,,,,
19.4,0.86,9.150,52.7,,,,,,
19.4,0.86,8.760,56.5,,,,,,
19.5,0.86,6.300,54.3,,,,,,
19.5,0.86,4.210,45.3,,,,,,
19.7,0.86,3.480,25.2,,,,,,
20.0,0.86,4.920,15.7,,,,,,
20.2,0.86,4.680,13.6,,,,,,
20.2,0.86,1.950,343.5,,,,,,
20.3,0.86,3.020,322.0,,,,,,
20.5,0.86,2.980,311.1,,,,,,
20.8,0.86,2.650,319.3,,,,,,
21.2,0.86,3.630,350.3,,,,,,
21.3,0.86,3.810,345.6,,,,,,
21.3,0.86,4.250,1.2,,,,,,
21.1,0.86,4.940,7.2,,,,,,
20.8,0.86,2.960,0.7,,,,,,
21.5,0.86,5.750,21.2,,,,,,
21.4,0.86,6.180,41.7,,,,,,
21.6,0.86,5.670,42.4,,,,,,
22.0,0.86,5.480,44.7,,,,,,
22.6,0.86,6.220,37.7,,,,,,
23.0,0.86,6.650,37.6,,,,,,
23.4,0.86,6.390,41.1,,,,,,
23.6,0.86,5.700,46.1,,,,,,
23.8,0.86,4.780,42.1,,,,,,
23.7,0.86,3.970,52.3,,,,,,
23.6,0.86,2.540,66.8,,,,,,
22.0,0.86,7.520,288.0,,,,,,
22.3,0.86,10.460,304.5,,,,,,
21.9,0.86,9.800,305.4,,,,,,
22.1,0.86,9.590,314.1,,,,,,
22.9,0.86,10.150,314.7,,,,,,
22.9,0.86,9.850,311.6,,,,,,
21.4,0.86,10.170,294.9,,,,,,
22.1,0.86,10.000,303.5,,,,,,
21.4,0.86,8.340,292.3,,,,,,
20.8,0.86,8.990,292.4,,,,,,
20.5,0.86,9.310,291.0,,,,,,
20.3,0.86,10.140,286.0,,,,,,
19.8,0.86,9.190,274.9,,,,,,
20.7,0.86,9.000,269.3,,,,,,
20.4,0.86,8.910,256.6,,,,,,
20.6,0.86,9.750,251.9,,,,,,
21.1,0.86,11.830,250.8,,,,,,
21.4,0.86,12.010,251.0,,,,,,
21.3,0.86,12.790,250.4,,,,,,
21.3,0.86,13.050,253.7,,,,,,
20.8,0.86,13.730,255.1,,,,,,
20.1,0.86,13.850,256.1,,,,,,
18.9,0.86,13.480,253.6,,,,,,
17.2,0.86,12.940,251.7,,,,,,
16.1,0.86,11.700,248.8,,,,,,
15.6,0.86,11.580,244.3,,,,,,
15.7,0.86,12.780,247.0,,,,,,
15.3,0.86,13.650,246.6,,,,,,
15.3,0.86,13.950,246.2,,,,,,
14.9,0.86,13.510,243.9,,,,,,
14.7,0.86,12.470,240.7,,,,,,
14.0,0.86,11.700,237.2,,,,,,
13.5,0.86,10.980,238.1,,,,,,
13.3,0.86,10.510,241.4,,,,,,
13.3,0.86,10.260,242.1,,,,,,
13.3,0.86,10.040,244.5,,,,,,
13.5,0.86,9.360,246.1,,,,,,
14.8,0.86,8.620,245.1,,,,,,
16.5,0.86,9.270,249.1,,,,,,
18.0,0.86,9.770,249.6,,,,,,
18.8,0.86,9.870,245.8,,,,,,
19.3,0.86,10.420,244.8,,,,,,
19.5,0.86,10.630,243.1,,,,,,
19.3,0.86,11.240,245.6,,,,,,
19.0,0.86,11.510,248.2,,,,,,
18.7,0.86,10.850,249.8,,,,,,
17.9,0.86,10.750,249.8,,,,,,
16.7,0.86,10.240,252.0,,,,,,
15.9,0.86,10.430,256.5,,,,,,
15.9,0.86,10.400,252.4,,,,,,
16.0,0.86,10.730,253.9,,,,,,
16.1,0.86,10.950,258.1,,,,,,
16.6,0.86,10.400,262.0,,,,,,
17.0,0.86,9.680,264.8,,,,,,
17.7,0.86,8.690,272.2,,,,,,
19.0,0.86,6.280,283.9,,,,,,
20.8,0.86,3.190,300.7,,,,,,
20.9,0.86,2.180,304.3,,,,,,
20.6,0.86,1.470,0.4,,,,,,
20.3,0.86,1.100,40.9,,,,,,
19.9,0.86,0.570,55.6,,,,,,
20.8,0.86,1.500,62.6,,,,,,
21.3,0.86,2.420,83.5,,,,,,
22.1,0.87,3.430,77.0,,,,,,
22.6,0.87,3.660,70.8,,,,,,
23.4,0.87,3.230,83.3,,,,,,
24.4,0.86,1.310,118.9,,,,,,
24.1,0.86,3.940,247.1,,,,,,
23.4,0.86,7.460,247.3,,,,,,
22.7,0.86,8.770,253.0,,,,,,
21.4,0.86,9.220,257.9,,,,,,
20.0,0.86,9.710,266.6,,,,,,
20.6,0.86,8.640,275.1,,,,,,
20.8,0.86,8.140,274.7,,,,,,
20.5,0.86,9.090,274.7,,,,,,
21.3,0.86,9.610,277.1,,,,,,
20.9,0.86,9.780,278.3,,,,,,
20.5,0.87,9.440,277.8,,,,,,
21.6,0.86,9.620,284.7,,,,,,
22.4,0.86,8.610,285.6,,,,,,
22.7,0.86,7.950,290.7,,,,,,
23.4,0.86,5.210,303.8,,,,,,
23.4,0.86,4.280,312.0,,,,,,
22.9,0.86,3.880,339.9,,,,,,
22.7,0.86,2.110,342.7,,,,,,
23.6,0.87,2.160,21.9,,,,,,
23.8,0.87,2.950,66.0,,,,,,
24.0,0.87,4.090,61.4,,,,,,
24.5,0.87,4.430,53.9,,,,,,
25.2,0.87,3.830,53.7,,,,,,
26.0,0.86,2.650,57.9,,,,,,
25.6,0.86,4.180,247.6,,,,,,
25.1,0.86,7.180,253.0,,,,,,
24.5,0.86,8.180,252.7,,,,,,
23.7,0.86,8.370,256.5,,,,,,
22.1,0.86,8.670,265.3,,,,,,
22.3,0.86,9.030,273.9,,,,,,
22.1,0.86,9.140,270.9,,,,,,
22.0,0.86,8.960,272.6,,,,,,
22.8,0.86,9.330,275.0,,,,,,
22.3,0.86,9.490,273.4,,,,,,
20.9,0.86,9.030,268.7,,,,,,
21.6,0.86,8.770,271.0,,,,,,
21.3,0.86,9.310,272.3,,,,,,
21.5,0.86,8.560,277.8,,,,,,
22.4,0.86,7.930,277.2,,,,,,
22.6,0.86,8.450,279.7,,,,,,
23.5,0.86,4.420,302.2,,,,,,
23.1,0.86,3.210,292.0,,,,,,
23.5,0.86,1.600,249.2,,,,,,
24.2,0.86,0.860,128.0,,,,,,
24.8,0.86,2.770,68.8,,,,,,
25.5,0.86,1.410,107.3,,,,,,
25.6,0.86,3.240,235.2,,,,,,
25.1,0.86,6.810,241.9,,,,,,
25.0,0.86,7.390,246.7,,,,,,
24.3,0.86,9.670,252.2,,,,,,
23.0,0.86,10.640,249.0,,,,,,
21.5,0.86,10.430,251.2,,,,,,
19.6,0.86,9.670,255.5,,,,,,
18.3,0.86,10.450,258.4,,,,,,
18.7,0.86,11.220,258.6,,,,,,
18.6,0.86,12.440,263.2,,,,,,
19.1,0.86,11.460,266.9,,,,,,
17.1,0.86,12.770,259.9,,,,,,
17.4,0.86,11.920,264.6,,,,,,
17.8,0.86,13.000,267.8,,,,,,
18.0,0.86,12.660,268.6,,,,,,
17.9,0.86,12.880,266.7,,,,,,
17.7,0.86,11.870,270.9,,,,,,
17.6,0.86,11.540,270.5,,,,,,
17.4,0.86,11.230,267.7,,,,,,
17.9,0.86,10.390,268.4,,,,,,
19.4,0.86,9.170,264.5,,,,,,
20.1,0.86,8.440,262.0,,,,,,
20.4,0.86,8.170,250.0,,,,,,
20.8,0.86,8.860,249.0,,,,,,
21.3,0.86,9.250,244.0,,,,,,
21.6,0.86,9.770,247.7,,,,,,
21.8,0.86,10.050,248.5,,,,,,
21.8,0.86,10.080,254.7,,,,,,
21.2,0.86,10.180,253.7,,,,,,
20.2,0.86,10.120,253.5,,,,,,
18.7,0.86,9.450,252.2,,,,,,
17.4,0.86,10.220,255.3,,,,,,
18.0,0.86,10.150,262.7,,,,,,
18.5,0.86,10.630,270.0,,,,,,
18.1,0.86,10.050,265.5,,,,,,
20.3,0.86,8.760,286.1,,,,,,
21.4,0.86,7.500,309.9,,,,,,
22.6,0.86,4.830,358.0,,,,,,
22.3,0.86,2.520,356.3,,,,,,
22.5,0.86,1.640,335.4,,,,,,
22.4,0.86,1.160,307.2,,,,,,
22.2,0.86,1.140,292.3,,,,,,
22.8,0.86,1.390,333.7,,,,,,
23.5,0.86,2.150,34.2,,,,,,
24.3,0.86,2.610,36.8,,,,,,
25.1,0.86,3.330,39.3,,,,,,
25.1,0.86,3.870,56.1,,,,,,
25.9,0.86,4.360,59.7,,,,,,
26.5,0.86,4.770,62.0,,,,,,
27.0,0.86,4.120,60.5,,,,,,
27.6,0.86,3.320,64.3,,,,,,
28.0,0.86,1.180,99.3,,,,,,
27.5,0.86,5.860,252.1,,,,,,
27.0,0.86,8.460,258.4,,,,,,
26.9,0.86,5.670,284.0,,,,,,
25.9,0.86,7.310,294.5,,,,,,
26.2,0.86,9.510,289.5,,,,,,
26.1,0.86,10.840,287.9,,,,,,
25.7,0.86,10.210,288.9,,,,,,
26.0,0.86,8.870,299.5,,,,,,
25.9,0.86,8.770,300.5,,,,,,
25.9,0.86,7.740,306.4,,,,,,
25.7,0.86,8.340,296.7,,,,,,
25.4,0.86,8.450,297.5,,,,,,
24.4,0.86,8.590,293.3,,,,,,
23.9,0.86,7.890,293.3,,,,,,
23.1,0.86,7.740,285.6,,,,,,
22.3,0.86,6.210,262.8,,,,,,
22.6,0.86,7.130,257.4,,,,,,
23.5,0.86,7.220,253.1,,,,,,
24.0,0.86,8.230,255.4,,,,,,
24.1,0.86,9.140,249.1,,,,,,
24.7,0.86,10.740,245.2,,,,,,
25.1,0.86,12.430,252.5,,,,,,
24.6,0.86,11.240,256.1,,,,,,
23.5,0.86,12.440,250.1,,,,,,
22.7,0.86,15.460,253.0,,,,,,
21.5,0.86,16.360,257.2,,,,,,
19.7,0.86,15.930,255.5,,,,,,
18.4,0.86,15.020,251.9,,,,,,
16.5,0.86,14.230,239.3,,,,,,
15.6,0.86,15.300,232.9,,,,,,
14.8,0.86,18.330,236.9,,,,,,
13.8,0.86,20.780,241.4,,,,,,
12.9,0.86,21.870,246.1,,,,,,
12.6,0.86,22.000,250.1,,,,,,
12.1,0.86,21.680,255.3,,,,,,
10.8,0.86,18.310,256.3,,,,,,
9.7,0.86,13.760,251.1,,,,,,
7.5,0.86,9.320,223.8,,,,,,
7.9,0.86,9.030,228.7,,,,,,
10.3,0.86,11.460,235.9,,,,,,
12.7,0.86,12.920,249.9,,,,,,
14.3,0.86,13.920,249.5,,,,,,
15.7,0.86,13.610,252.9,,,,,,
16.2,0.86,13.150,253.9,,,,,,
17.1,0.86,11.970,256.8,,,,,,
17.3,0.86,11.520,256.3,,,,,,
17.0,0.86,12.250,256.4,,,,,,
16.3,0.86,13.000,254.3,,,,,,
15.5,0.86,13.630,256.0,,,,,,
14.7,0.86,12.980,258.5,,,,,,
13.6,0.86,12.140,261.4,,,,,,
13.1,0.86,12.350,269.4,,,,,,
13.5,0.86,11.420,266.7,,,,,,
16.6,0.86,8.700,275.6,,,,,,
17.2,0.86,5.450,268.2,,,,,,
16.9,0.86,4.580,253.6,,,,,,
16.8,0.86,4.410,238.6,,,,,,
17.1,0.86,3.790,230.1,,,,,,
17.5,0.86,3.550,220.0,,,,,,
18.2,0.86,2.670,214.4,,,,,,
18.2,0.86,2.840,210.8,,,,,,
18.4,0.86,1.840,210.3,,,,,,
18.6,0.86,1.030,197.2,,,,,,
19.0,0.86,0.960,70.5,,,,,,
19.8,0.86,3.920,58.2,,,,,,
19.9,0.86,5.530,52.3,,,,,,
20.1,0.86,6.200,53.0,,,,,,
20.9,0.86,6.740,61.2,,,,,,
21.7,0.86,6.280,69.9,,,,,,
22.4,0.86,6.360,70.6,,,,,,
22.9,0.86,6.730,75.3,,,,,,
23.2,0.86,5.430,78.7,,,,,,
23.4,0.86,4.870,77.8,,,,,,
23.5,0.86,4.030,77.2,,,,,,
23.2,0.86,3.920,81.3,,,,,,
22.9,0.86,3.310,107.4,,,,,,
22.6,0.86,1.560,143.3,,,,,,
