BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t31,60.521384358213,39.24628724208215,-61.101226790226086,0.0,0.0,0.0,5.6968034872212536e-12,0.0,0.0,-38.66644481
t32,60.52138436382952,38.94960815586087,-60.80390665972984,0.0,0.0,0.0,5.695568032916112e-12,0.0,0.0,-38.66708586
t33,60.52138451828926,38.94101367206387,-60.75236677038218,0.0,0.0,0.0,5.9016355061469844e-12,0.0,0.0,-38.71003142
t34,60.52138436453056,38.67712486780257,-60.436718812263045,0.0,0.0,0.0,5.691084383225645e-12,0.0,0.0,-38.76179042
t35,60.52138435509924,38.413212477320634,-60.170927312446196,0.0,0.0,0.0,5.688859572600102e-12,0.0,0.0,-38.76366952
t36,60.52138436371122,39.24690285923154,-60.964840802972994,0.0,0.0,0.0,5.6805499086981345e-12,0.0,0.0,-38.80344642
t37,60.52138451591802,38.83379278183935,-60.5044625478016,0.0,0.0,0.0,5.896553023799225e-12,0.0,0.0,-38.85071475
t38,60.52138436478224,38.63388397807687,-60.28945687293283,0.0,0.0,0.0,5.677885178678722e-12,0.0,0.0,-38.86581147
t39,60.521384355995,38.30087531196907,-59.92460593789951,0.0,0.0,0.0,5.677824748350126e-12,0.0,0.0,-38.89765373
t40,60.52138436163335,37.88323973035611,-59.43546762192743,0.0,0.0,0.0,5.6777916676241395e-12,0.0,0.0,-38.96915647
t41,60.521384516214574,38.74180965321426,-60.25724348951962,0.0,0.0,0.0,5.893639348528995e-12,0.0,0.0,-39.00595068
t42,60.521384366135266,38.02885937752367,-59.51631229367883,0.0,0.0,0.0,5.671834861990175e-12,0.0,0.0,-39.03393145
t43,60.52138435815491,37.83217603856504,-59.24625895665135,0.0,0.0,0.0,5.673980944411943e-12,0.0,0.0,-39.10730144
t44,60.52138436371789,37.57050224413143,-58.912538028061306,0.0,0.0,0.0,5.676265136936601e-12,0.0,0.0,-39.17934858
t45,60.52138451325846,37.41499048991221,-58.62901391320882,0.0,0.0,0.0,5.894528273134254e-12,0.0,0.0,-39.30736109
t46,60.52138436970686,38.01900603368602,-59.20284601334999,0.0,0.0,0.0,5.672870617038983e-12,0.0,0.0,-39.33754439
t47,60.521384362644625,37.694163709014745,-58.79422777161845,0.0,0.0,0.0,5.6761172263649e-12,0.0,0.0,-39.4213203
t48,60.52138436902925,37.36780234167302,-58.3669042907022,0.0,0.0,0.0,5.679947652379055e-12,0.0,0.0,-39.52228242
t49,60.52138451831124,37.15659918592158,-57.9789435842638,0.0,0.0,0.0,5.897637315600269e-12,0.0,0.0,-39.69904012
t50,60.52138437305103,36.51761557255698,-57.18188066565926,0.0,0.0,0.0,5.6890401074644215e-12,0.0,0.0,-39.85711928
t51,60.521384368989885,37.188814582818885,-57.71615277180445,0.0,0.0,0.0,5.684660318324457e-12,0.0,0.0,-39.99404618
t52,60.52138437671653,36.61046636366034,-57.031724700405775,0.0,0.0,0.0,5.689637835530818e-12,0.0,0.0,-40.10012604
t53,60.52138452674918,36.389720435244755,-56.59003525194241,0.0,0.0,0.0,5.906925336838422e-12,0.0,0.0,-40.32106971
t54,60.52138438120262,35.76062969812136,-55.8532534092469,0.0,0.0,0.0,5.7015878923700514e-12,0.0,0.0,-40.42876067
t55,60.521384374469285,35.23896968637772,-55.12519188088473,0.0,0.0,0.0,5.714919341056328e-12,0.0,0.0,-40.63516218
t56,60.521384384937434,35.88734285293124,-55.62201046785231,0.0,0.0,0.0,5.705146968109141e-12,0.0,0.0,-40.78671677
t57,60.52138453657148,35.47220317197393,-55.041214838616504,0.0,0.0,0.0,5.92028949916008e-12,0.0,0.0,-40.95237287
t58,60.52138438993637,34.770865527944586,-54.144695937722744,0.0,0.0,0.0,5.7259919931074835e-12,0.0,0.0,-41.14755398
t59,60.52138438301229,34.20123152435571,-53.314689387455495,0.0,0.0,0.0,5.733978832503089e-12,0.0,0.0,-41.40792652
t60,60.52138439069092,33.50546226717269,-52.34400544791111,0.0,0.0,0.0,5.738033623024445e-12,0.0,0.0,-41.68284121
t61,60.52138454599875,34.455146474601534,-52.81826934065122,0.0,0.0,0.0,5.9306654592217225e-12,0.0,0.0,-42.15826168
t62,60.52138439910091,33.363727954307926,-51.28665930350691,0.0,0.0,0.0,5.730068759016797e-12,0.0,0.0,-42.59845305
t63,60.52138439655522,29.184468591727043,-46.72008919823575,0.0,0.0,0.0,5.731594323644779e-12,0.0,0.0,-42.98576379
t64,60.52138441232519,29.084354254036555,-46.20402045640483,0.0,0.0,0.0,0.0,0.0,0.0,-43.40171821
t65,60.521384561026366,28.764240306723135,-45.48576322763434,0.0,0.0,0.0,0.0,0.0,0.0,-43.79986164
t66,60.52138442798554,29.27214555908697,-45.50254311715941,0.0,0.0,0.0,0.0,0.0,0.0,-44.29098687
t67,60.52138442582475,28.13973562060078,-43.76443321656412,0.0,0.0,0.0,0.0,0.0,0.0,-44.89668683
t68,60.52138443400518,26.959091461267388,-41.98934876519212,0.0,0.0,0.0,0.0,0.0,0.0,-45.49112713
t69,60.52138457283283,25.72304913934775,-40.22805180212413,0.0,0.0,0.0,0.0,0.0,0.0,-46.01638191
t70,60.521384443263486,24.443745637126447,-38.32302015030492,0.0,0.0,0.0,0.0,0.0,0.0,-46.64210993
t71,60.521384440878364,24.918689047791638,-38.187825168766906,0.0,0.0,0.0,0.0,0.0,0.0,-47.25224832
t72,60.52138444323544,23.72923688342772,-36.32037112672821,0.0,0.0,0.0,0.0,0.0,0.0,-47.9302502
t73,60.52138457355536,24.595401477358067,-36.22650390084112,0.0,0.0,0.0,0.0,0.0,0.0,-48.89028215
t74,60.52138443604578,22.106316773944407,-32.883220090169914,0.0,0.0,0.0,0.0,0.0,0.0,-49.74448112
t75,60.521384426167046,19.938149155868302,-30.04108834193974,0.0,0.0,0.0,0.0,0.0,0.0,-50.41844524
t76,60.521384435580146,19.350894536703223,-28.826140192211955,0.0,0.0,0.0,0.0,0.0,0.0,-51.04613878
t77,60.52138456208842,17.5360322609075,-26.518628252844476,0.0,0.0,0.0,0.0,0.0,0.0,-51.53878857
t78,60.52138441602182,16.196944907596606,-24.761364523682676,0.0,0.0,0.0,0.0,0.0,0.0,-51.9569648
t79,60.521384405275796,15.483471892974508,-23.42480278833414,0.0,0.0,0.0,0.0,0.0,0.0,-52.58005351
t80,60.55708341131687,14.30477806936575,-21.766850560551397,0.0,0.0,0.0,0.0,0.0,0.0,-53.09501092
t81,60.59257498745581,13.95066504513575,-21.13289612265318,0.0,0.0,0.0,0.0,0.0,0.0,-53.41034391
t82,60.62830528371179,16.771986071107758,-23.61732711543993,0.0,0.0,0.0,0.0,0.0,0.0,-53.78296424
t83,60.66379464090701,16.337433353239252,-22.92383342347724,0.0,0.0,0.0,0.0,0.0,0.0,-54.07739457
t84,60.69914102382246,15.82355549197157,-22.144261555391385,0.0,0.0,0.0,0.0,0.0,0.0,-54.37843496
t85,60.73447688767795,16.7414174057905,-22.32974730343194,0.0,0.0,0.0,0.0,0.0,0.0,-55.14614699
t86,61.7290183146263,15.333464075366395,-21.275586349839553,0.0,0.0,0.0,0.0,0.0,0.0,-55.78689604
t87,62.75661805497745,14.899835934590447,-21.66639620960125,0.0,0.0,0.0,0.0,0.0,0.0,-55.99005778
t88,63.75488249926979,14.106766172900198,-21.701920212293636,0.0,0.0,0.0,0.0,0.0,0.0,-56.15972846
t89,64.75733749384399,14.170329338659077,-22.74425368246789,0.0,0.0,0.0,0.0,0.0,0.0,-56.18341315
t90,65.88757885658245,14.35712214607141,-23.908486262758547,0.0,0.0,0.0,0.0,0.0,0.0,-56.33621474
t91,66.8706099060344,16.4904288442507,-26.836768670391496,0.0,0.0,0.0,0.0,0.0,0.0,-56.52427008
t92,67.97318020197082,17.117316815709618,-28.39793226758271,0.0,0.0,0.0,0.0,0.0,0.0,-56.69256475
t93,69.0274129538532,18.264496543337366,-30.583522567228375,0.0,0.0,0.0,0.0,0.0,0.0,-56.70838693
t94,70.10028335198257,19.24165857106141,-32.642410452998774,0.0,0.0,0.0,5.700169259320733e-12,0.0,0.0,-56.69953147
t95,71.22867522205325,20.365179453559453,-34.84084704557886,0.0,0.0,0.0,0.0,0.0,0.0,-56.75300763
t96,72.22971850242075,23.30214976124841,-38.81351885370042,0.0,0.0,0.0,0.0,0.0,0.0,-56.71834941
