Year,Month,Day,Hour,Minute,Total (kW),,
2012,3,27,1,30,-21.4825,,
2012,3,27,2,0,-21.4825,,
2012,3,27,2,30,-21.4825,,
2012,3,27,3,0,-21.4825,,
2012,3,27,3,30,-21.4825,,
2012,3,27,4,0,-21.4825,,
2012,3,27,4,30,-21.4825,,
2012,3,27,5,0,-21.4825,,
2012,3,27,5,30,-21.4825,,
2012,3,27,6,0,375.6786,,
2012,3,27,6,30,3556.332,,
2012,3,27,7,0,7439.827,,
2012,3,27,7,30,11716.534,,
2012,3,27,8,0,16041.24,,
2012,3,27,8,30,19934.83,,
2012,3,27,9,0,23304.97,,
2012,3,27,9,30,26136.15,,
2012,3,27,10,0,28557.28,,
2012,3,27,10,30,30764.52,,
2012,3,27,11,0,32240.03,,
2012,3,27,11,30,33312.53,,
2012,3,27,12,0,33735.38,,
2012,3,27,12,30,33566.58,,
2012,3,27,13,0,32803.65,,
2012,3,27,13,30,31438.81,,
2012,3,27,14,0,29332.49,,
2012,3,27,14,30,26695.56,,
2012,3,27,15,0,23318.12,,
2012,3,27,15,30,19647.06,,
2012,3,27,16,0,15398.361,,
2012,3,27,16,30,10861.321,,
2012,3,27,17,0,6404.08,,
2012,3,27,17,30,2468.373,,
2012,3,27,18,0,-21.4825,,
2012,3,27,18,30,-21.4825,,
2012,3,27,19,0,-21.4825,,
2012,3,27,19,30,-21.4825,,
2012,3,27,20,0,-21.4825,,
2012,3,27,20,30,-21.4825,,
2012,3,27,21,0,-21.4825,,
2012,3,27,21,30,-21.4825,,
2012,3,27,22,0,-21.4825,,
2012,3,27,22,30,-21.4825,,
2012,3,27,23,0,-21.4825,,
2012,3,27,23,30,-21.4825,,
2012,3,28,0,0,-21.4825,,
2012,3,28,0,30,-21.4825,,
2012,3,28,1,0,-21.4825,,
2012,3,28,1,30,-21.4825,,
2012,3,28,2,0,-21.4825,,
2012,3,28,2,30,-21.4825,,
2012,3,28,3,0,-21.4825,,
2012,3,28,3,30,-21.4825,,
2012,3,28,4,0,-21.4825,,
2012,3,28,4,30,-21.4825,,
2012,3,28,5,0,-21.4825,,
2012,3,28,5,30,-21.4825,,
2012,3,28,6,0,70.06647,,
2012,3,28,6,30,1386.584,,
2012,3,28,7,0,6020.567,,
2012,3,28,7,30,11575.276,,
2012,3,28,8,0,16666.36,,
2012,3,28,8,30,20755.85,,
2012,3,28,9,0,24381.05,,
2012,3,28,9,30,27541.1,,
2012,3,28,10,0,30211.13,,
2012,3,28,10,30,32102.72,,
2012,3,28,11,0,33470.92,,
2012,3,28,11,30,34352.52,,
2012,3,28,12,0,30518.8,,
2012,3,28,12,30,29886.35,,
2012,3,28,13,0,33049.68,,
2012,3,28,13,30,31590.87,,
2012,3,28,14,0,26122.9,,
2012,3,28,14,30,22169.81,,
2012,3,28,15,0,23099.01,,
2012,3,28,15,30,19321.82,,
2012,3,28,16,0,15178.709,,
2012,3,28,16,30,10359.288,,
2012,3,28,17,0,2981.491,,
2012,3,28,17,30,1047.679,,
2012,3,28,18,0,-21.4825,,
2012,3,28,18,30,-21.4825,,
2012,3,28,19,0,-21.4825,,
2012,3,28,19,30,-21.4825,,
2012,3,28,20,0,-21.4825,,
2012,3,28,20,30,-21.4825,,
2012,3,28,21,0,-21.4825,,
2012,3,28,21,30,-21.4825,,
2012,3,28,22,0,-21.4825,,
2012,3,28,22,30,-21.4825,,
2012,3,28,23,0,-21.4825,,
2012,3,28,23,30,-21.4825,,
2012,3,29,0,0,-21.4825,,
2012,3,29,0,30,-21.4825,,
2012,3,29,1,0,-21.4825,,
2012,3,29,1,30,-21.4825,,
2012,3,29,2,0,-21.4825,,
2012,3,29,2,30,-21.4825,,
2012,3,29,3,0,-21.4825,,
2012,3,29,3,30,-21.4825,,
2012,3,29,4,0,-21.4825,,
2012,3,29,4,30,-21.4825,,
2012,3,29,5,0,-21.4825,,
2012,3,29,5,30,-21.4825,,
2012,3,29,6,0,-21.4825,,
2012,3,29,6,30,-21.4825,,
2012,3,29,7,0,212.533,,
2012,3,29,7,30,5101.062,,
2012,3,29,8,0,7798.07,,
2012,3,29,8,30,5510.245,,
2012,3,29,9,0,5181.287,,
2012,3,29,9,30,10031.23,,
2012,3,29,10,0,28792.53,,
2012,3,29,10,30,30672.13,,
2012,3,29,11,0,31727.96,,
2012,3,29,11,30,32612.72,,
2012,3,29,12,0,33087.02,,
2012,3,29,12,30,32862.81,,
2012,3,29,13,0,32351.65,,
2012,3,29,13,30,31045.91,,
2012,3,29,14,0,29046.59,,
2012,3,29,14,30,16710.47,,
2012,3,29,15,0,16225.32,,
2012,3,29,15,30,10792.62,,
2012,3,29,16,0,7190.282,,
2012,3,29,16,30,2456.78,,
2012,3,29,17,0,1406.596,,
2012,3,29,17,30,445.3476,,
2012,3,29,18,0,-21.4825,,
2012,3,29,18,30,-21.4825,,
2012,3,29,19,0,-21.4825,,
2012,3,29,19,30,-21.4825,,
2012,3,29,20,0,-21.4825,,
2012,3,29,20,30,-21.4825,,
2012,3,29,21,0,-21.4825,,
2012,3,29,21,30,-21.4825,,
2012,3,29,22,0,-21.4825,,
2012,3,29,22,30,-21.4825,,
2012,3,29,23,0,-21.4825,,
2012,3,29,23,30,-21.4825,,
2012,3,30,0,0,-21.4825,,
2012,3,30,0,30,-21.4825,,
2012,3,30,1,0,-21.4825,,
2012,3,30,1,30,-21.4825,,
2012,3,30,2,0,-21.4825,,
2012,3,30,2,30,-21.4825,,
2012,3,30,3,0,-21.4825,,
2012,3,30,3,30,-21.4825,,
2012,3,30,4,0,-21.4825,,
2012,3,30,4,30,-21.4825,,
2012,3,30,5,0,-21.4825,,
2012,3,30,5,30,-21.4825,,
2012,3,30,6,0,555.9043,,
2012,3,30,6,30,3840.085,,
2012,3,30,7,0,2305.591,,
2012,3,30,7,30,5803.364,,
2012,3,30,8,0,16012.9,,
2012,3,30,8,30,19771.58,,
2012,3,30,9,0,23103.39,,
2012,3,30,9,30,26114.69,,
2012,3,30,10,0,28810.88,,
2012,3,30,10,30,30815.54,,
2012,3,30,11,0,32117.83,,
2012,3,30,11,30,32967.25,,
2012,3,30,12,0,28255.69,,
2012,3,30,12,30,33135.09,,
2012,3,30,13,0,32296.2,,
2012,3,30,13,30,30910.52,,
2012,3,30,14,0,28939.94,,
2012,3,30,14,30,26325.22,,
2012,3,30,15,0,23029.72,,
2012,3,30,15,30,19424.17,,
2012,3,30,16,0,14952.913,,
2012,3,30,16,30,7768.584,,
2012,3,30,17,0,5171.359,,
2012,3,30,17,30,2004.539,,
2012,3,30,18,0,-21.4825,,
2012,3,30,18,30,-21.4825,,
2012,3,30,19,0,-21.4825,,
2012,3,30,19,30,-21.4825,,
2012,3,30,20,0,-21.4825,,
2012,3,30,20,30,-21.4825,,
2012,3,30,21,0,-21.4825,,
2012,3,30,21,30,-21.4825,,
2012,3,30,22,0,-21.4825,,
2012,3,30,22,30,-21.4825,,
2012,3,30,23,0,-21.4825,,
2012,3,30,23,30,-21.4825,,
2012,3,31,0,0,-21.4825,,
2012,3,31,0,30,-21.4825,,
2012,3,31,1,0,-21.4825,,
2012,3,31,1,30,-21.4825,,
2012,3,31,2,0,-21.4825,,
2012,3,31,2,30,-21.4825,,
2012,3,31,3,0,-21.4825,,
2012,3,31,3,30,-21.4825,,
2012,3,31,4,0,-21.4825,,
2012,3,31,4,30,-21.4825,,
2012,3,31,5,0,-21.4825,,
2012,3,31,5,30,-21.4825,,
2012,3,31,6,0,725.7214,,
2012,3,31,6,30,4079.435,,
2012,3,31,7,0,219.934,,
2012,3,31,7,30,616.6476,,
2012,3,31,8,0,939.337,,
2012,3,31,8,30,1399.614,,
2012,3,31,9,0,2510.202,,
2012,3,31,9,30,3428.399,,
2012,3,31,10,0,3705.097,,
2012,3,31,10,30,6327.201,,
2012,3,31,11,0,3593.786,,
2012,3,31,11,30,3393.109,,
2012,3,31,12,0,2997.082,,
2012,3,31,12,30,8385.65,,
2012,3,31,13,0,9568.76,,
2012,3,31,13,30,7110.963,,
2012,3,31,14,0,7790.03,,
2012,3,31,14,30,14099.22,,
2012,3,31,15,0,16072.71,,
2012,3,31,15,30,20058.39,,
2012,3,31,16,0,15812.405,,
2012,3,31,16,30,11220.851,,
2012,3,31,17,0,6729.321,,
2012,3,31,17,30,2757.057,,
2012,3,31,18,0,-21.4825,,
2012,3,31,18,30,-21.4825,,
2012,3,31,19,0,-21.4825,,
2012,3,31,19,30,-21.4825,,
2012,3,31,20,0,-21.4825,,
2012,3,31,20,30,-21.4825,,
2012,3,31,21,0,-21.4825,,
2012,3,31,21,30,-21.4825,,
2012,3,31,22,0,-21.4825,,
2012,3,31,22,30,-21.4825,,
2012,3,31,23,0,-21.4825,,
2012,3,31,23,30,-21.4825,,
2012,4,1,0,0,-21.4825,,
2012,4,1,0,30,-21.4825,,
2012,4,1,1,0,-21.4825,,
2012,4,1,1,30,-21.4825,,
2012,4,1,2,0,-21.4825,,
2012,4,1,2,30,-21.4825,,
2012,4,1,3,0,-21.4825,,
2012,4,1,3,30,-21.4825,,
2012,4,1,4,0,-21.4825,,
2012,4,1,4,30,-21.4825,,
2012,4,1,5,0,-21.4825,,
2012,4,1,5,30,-21.4825,,
2012,4,1,6,0,906.8775,,
2012,4,1,6,30,4303.368,,
2012,4,1,7,0,2837.199,,
2012,4,1,7,30,5318.957,,
2012,4,1,8,0,6062.098,,
2012,4,1,8,30,11700.74,,
2012,4,1,9,0,25532.97,,
2012,4,1,9,30,28642.18,,
2012,4,1,10,0,31196.27,,
2012,4,1,10,30,13040.9,,
2012,4,1,11,0,34462.75,,
2012,4,1,11,30,35252.64,,
2012,4,1,12,0,35365.38,,
2012,4,1,12,30,35117.19,,
2012,4,1,13,0,34034.41,,
2012,4,1,13,30,32400.7,,
2012,4,1,14,0,30290.88,,
2012,4,1,14,30,27560.35,,
2012,4,1,15,0,24276.55,,
2012,4,1,15,30,20421.95,,
2012,4,1,16,0,16260.008,,
2012,4,1,16,30,11582.475,,
2012,4,1,17,0,7079.793,,
2012,4,1,17,30,2997.953,,
2012,4,1,18,0,112.2766,,
2012,4,1,18,30,-21.4825,,
2012,4,1,19,0,-21.4825,,
2012,4,1,19,30,-21.4825,,
2012,4,1,20,0,-21.4825,,
2012,4,1,20,30,-21.4825,,
2012,4,1,21,0,-21.4825,,
2012,4,1,21,30,-21.4825,,
2012,4,1,22,0,-21.4825,,
2012,4,1,22,30,-21.4825,,
2012,4,1,23,0,-21.4825,,
2012,4,1,23,30,-21.4825,,
2012,4,2,0,0,-21.4825,,
2012,4,2,0,30,-21.4825,,
2012,4,2,1,0,-21.4825,,
2012,4,2,1,30,-21.4825,,
2012,4,2,2,0,-21.4825,,
2012,4,2,2,30,-21.4825,,
2012,4,2,3,0,-21.4825,,
2012,4,2,3,30,-21.4825,,
2012,4,2,4,0,-21.4825,,
2012,4,2,4,30,-21.4825,,
2012,4,2,5,0,-21.4825,,
2012,4,2,5,30,-21.4825,,
2012,4,2,6,0,1175.89,,
2012,4,2,6,30,4638.107,,
2012,4,2,7,0,8788.345,,
2012,4,2,7,30,13263.552,,
2012,4,2,8,0,17834.67,,
2012,4,2,8,30,21770.41,,
2012,4,2,9,0,25220.82,,
2012,4,2,9,30,28100.03,,
2012,4,2,10,0,30180.37,,
2012,4,2,10,30,31718.12,,
2012,4,2,11,0,32538.36,,
2012,4,2,11,30,33422.71,,
2012,4,2,12,0,33887.63,,
2012,4,2,12,30,33782.21,,
2012,4,2,13,0,33024.67,,
2012,4,2,13,30,31559.94,,
2012,4,2,14,0,29552.94,,
2012,4,2,14,30,27110.44,,
2012,4,2,15,0,23886.12,,
2012,4,2,15,30,20196.18,,
2012,4,2,16,0,16215.735,,
2012,4,2,16,30,8698.397,,
2012,4,2,17,0,7077.248,,
2012,4,2,17,30,3120.214,,
2012,4,2,18,0,154.69314,,
2012,4,2,18,30,-21.4825,,
2012,4,2,19,0,-21.4825,,
2012,4,2,19,30,-21.4825,,
2012,4,2,20,0,-21.4825,,
2012,4,2,20,30,-21.4825,,
2012,4,2,21,0,-21.4825,,
2012,4,2,21,30,-21.4825,,
2012,4,2,22,0,-21.4825,,
2012,4,2,22,30,-21.4825,,
2012,4,2,23,0,-21.4825,,
2012,4,2,23,30,-21.4825,,
2012,4,3,0,0,-21.4825,,
2012,4,3,0,30,-21.4825,,
2012,4,3,1,0,-21.4825,,
2012,4,3,1,30,-21.4825,,
2012,4,3,2,0,-21.4825,,
2012,4,3,2,30,-21.4825,,
2012,4,3,3,0,-21.4825,,
2012,4,3,3,30,-21.4825,,
2012,4,3,4,0,-21.4825,,
2012,4,3,4,30,-21.4825,,
2012,4,3,5,0,-21.4825,,
2012,4,3,5,30,-21.4825,,
2012,4,3,6,0,1210.499,,
2012,4,3,6,30,4512.278,,
2012,4,3,7,0,8477.776,,
2012,4,3,7,30,12714.657,,
2012,4,3,8,0,16968.84,,
2012,4,3,8,30,20482.06,,
2012,4,3,9,0,23133.05,,
2012,4,3,9,30,25164.27,,
2012,4,3,10,0,26131.14,,
2012,4,3,10,30,28840.21,,
2012,4,3,11,0,30820.55,,
2012,4,3,11,30,32202.14,,
2012,4,3,12,0,32622.76,,
2012,4,3,12,30,32742.12,,
2012,4,3,13,0,32284.88,,
2012,4,3,13,30,30946.14,,
2012,4,3,14,0,29012.79,,
2012,4,3,14,30,26615.04,,
2012,4,3,15,0,23442.25,,
2012,4,3,15,30,19851.02,,
2012,4,3,16,0,15798.444,,
2012,4,3,16,30,11309.372,,
2012,4,3,17,0,6976.804,,
2012,4,3,17,30,3018.783,,
2012,4,3,18,0,126.53133,,
2012,4,3,18,30,-21.4825,,
2012,4,3,19,0,-21.4825,,
2012,4,3,19,30,-21.4825,,
2012,4,3,20,0,-21.4825,,
2012,4,3,20,30,-21.4825,,
2012,4,3,21,0,-21.4825,,
2012,4,3,21,30,-21.4825,,
2012,4,3,22,0,-21.4825,,
2012,4,3,22,30,-21.4825,,
2012,4,3,23,0,-21.4825,,
2012,4,3,23,30,-21.4825,,
2012,4,4,0,0,-21.4825,,
2012,4,4,0,30,-21.4825,,
2012,4,4,1,0,-21.4825,,
2012,4,4,1,30,-21.4825,,
2012,4,4,2,0,-21.4825,,
2012,4,4,2,30,-21.4825,,
2012,4,4,3,0,-21.4825,,
2012,4,4,3,30,-21.4825,,
2012,4,4,4,0,-21.4825,,
2012,4,4,4,30,-21.4825,,
2012,4,4,5,0,-21.4825,,
2012,4,4,5,30,-21.4825,,
2012,4,4,6,0,311.6056,,
2012,4,4,6,30,1467.417,,
2012,4,4,7,0,2684.861,,
2012,4,4,7,30,12659.393,,
2012,4,4,8,0,16892.71,,
2012,4,4,8,30,20684.4,,
2012,4,4,9,0,24032.06,,
2012,4,4,9,30,26861.84,,
2012,4,4,10,0,29160.9,,
2012,4,4,10,30,31156.72,,
2012,4,4,11,0,27704.08,,
2012,4,4,11,30,29463.82,,
2012,4,4,12,0,29188.86,,
2012,4,4,12,30,29209.54,,
2012,4,4,13,0,32609.16,,
2012,4,4,13,30,20691.27,,
2012,4,4,14,0,29160.43,,
2012,4,4,14,30,26557.3,,
2012,4,4,15,0,23434.96,,
2012,4,4,15,30,19836.49,,
2012,4,4,16,0,15775.591,,
2012,4,4,16,30,11272.465,,
2012,4,4,17,0,6956.73,,
2012,4,4,17,30,2989.46,,
2012,4,4,18,0,142.9173,,
2012,4,4,18,30,-21.4825,,
2012,4,4,19,0,-21.4825,,
2012,4,4,19,30,-21.4825,,
2012,4,4,20,0,-21.4825,,
2012,4,4,20,30,-21.4825,,
2012,4,4,21,0,-21.4825,,
2012,4,4,21,30,-21.4825,,
2012,4,4,22,0,-21.4825,,
2012,4,4,22,30,-21.4825,,
2012,4,4,23,0,-21.4825,,
2012,4,4,23,30,-21.4825,,
2012,4,5,0,0,-21.4825,,
2012,4,5,0,30,-21.4825,,
2012,4,5,1,0,-21.4825,,
2012,4,5,1,30,-21.4825,,
2012,4,5,2,0,-21.4825,,
2012,4,5,2,30,-21.4825,,
2012,4,5,3,0,-21.4825,,
2012,4,5,3,30,-21.4825,,
2012,4,5,4,0,-21.4825,,
2012,4,5,4,30,-21.4825,,
2012,4,5,5,0,-21.4825,,
2012,4,5,5,30,-21.4825,,
2012,4,5,6,0,-21.4825,,
2012,4,5,6,30,-21.4825,,
2012,4,5,7,0,1444.262,,
2012,4,5,7,30,3168.574,,
2012,4,5,8,0,7431.47,,
2012,4,5,8,30,12747.98,,
2012,4,5,9,0,10224.3,,
2012,4,5,9,30,11316.33,,
2012,4,5,10,0,21891.5,,
2012,4,5,10,30,30196.09,,
2012,4,5,11,0,34319.69,,
2012,4,5,11,30,35208.97,,
2012,4,5,12,0,35336.06,,
2012,4,5,12,30,35054.92,,
2012,4,5,13,0,34147.48,,
2012,4,5,13,30,32700.92,,
2012,4,5,14,0,30155.26,,
2012,4,5,14,30,27460.88,,
2012,4,5,15,0,23671.65,,
2012,4,5,15,30,19913.77,,
2012,4,5,16,0,15317.93,,
2012,4,5,16,30,10834.941,,
2012,4,5,17,0,3045.146,,
2012,4,5,17,30,2764.265,,
2012,4,5,18,0,59.51328,,
2012,4,5,18,30,-21.4825,,
2012,4,5,19,0,-21.4825,,
2012,4,5,19,30,-21.4825,,
2012,4,5,20,0,-21.4825,,
2012,4,5,20,30,-21.4825,,
2012,4,5,21,0,-21.4825,,
2012,4,5,21,30,-21.4825,,
2012,4,5,22,0,-21.4825,,
2012,4,5,22,30,-21.4825,,
2012,4,5,23,0,-21.4825,,
2012,4,5,23,30,-21.4825,,
2012,4,6,0,0,-21.4825,,
2012,4,6,0,30,-21.4825,,
2012,4,6,1,0,-21.4825,,
2012,4,6,1,30,-21.4825,,
2012,4,6,2,0,-21.4825,,
2012,4,6,2,30,-21.4825,,
2012,4,6,3,0,-21.4825,,
2012,4,6,3,30,-21.4825,,
2012,4,6,4,0,-21.4825,,
2012,4,6,4,30,-21.4825,,
2012,4,6,5,0,-21.4825,,
2012,4,6,5,30,-21.4825,,
2012,4,6,6,0,1592.847,,
2012,4,6,6,30,5013.32,,
2012,4,6,7,0,9032.006,,
2012,4,6,7,30,13550.534,,
2012,4,6,8,0,18017.47,,
2012,4,6,8,30,18972.09,,
2012,4,6,9,0,25526.76,,
2012,4,6,9,30,28575.54,,
2012,4,6,10,0,31089.9,,
2012,4,6,10,30,32837.47,,
2012,4,6,11,0,33866.67,,
2012,4,6,11,30,34509.81,,
2012,4,6,12,0,34417.47,,
2012,4,6,12,30,33780.2,,
2012,4,6,13,0,32866.39,,
2012,4,6,13,30,31147.28,,
2012,4,6,14,0,28841.2,,
2012,4,6,14,30,26292.38,,
2012,4,6,15,0,23004.39,,
2012,4,6,15,30,18032.25,,
2012,4,6,16,0,15197.679,,
2012,4,6,16,30,10678.189,,
2012,4,6,17,0,4371.165,,
2012,4,6,17,30,1804.453,,
2012,4,6,18,0,-21.4825,,
2012,4,6,18,30,-21.4825,,
2012,4,6,19,0,-21.4825,,
2012,4,6,19,30,-21.4825,,
2012,4,6,20,0,-21.4825,,
2012,4,6,20,30,-21.4825,,
2012,4,6,21,0,-21.4825,,
2012,4,6,21,30,-21.4825,,
2012,4,6,22,0,-21.4825,,
2012,4,6,22,30,-21.4825,,
2012,4,6,23,0,-21.4825,,
2012,4,6,23,30,-21.4825,,
2012,4,7,0,0,-21.4825,,
2012,4,7,0,30,-21.4825,,
2012,4,7,1,0,-21.4825,,
2012,4,7,1,30,-21.4825,,
2012,4,7,2,0,-21.4825,,
2012,4,7,2,30,-21.4825,,
2012,4,7,3,0,-21.4825,,
2012,4,7,3,30,-21.4825,,
2012,4,7,4,0,-21.4825,,
2012,4,7,4,30,-21.4825,,
2012,4,7,5,0,-21.4825,,
2012,4,7,5,30,-21.4825,,
2012,4,7,6,0,1404.521,,
2012,4,7,6,30,4264.894,,
2012,4,7,7,0,6465.072,,
2012,4,7,7,30,13660.726,,
2012,4,7,8,0,18062.58,,
2012,4,7,8,30,22010.81,,
2012,4,7,9,0,25481.11,,
2012,4,7,9,30,28404.77,,
2012,4,7,10,0,31321.57,,
2012,4,7,10,30,32980.62,,
2012,4,7,11,0,33891.31,,
2012,4,7,11,30,34375.9,,
2012,4,7,12,0,34227.29,,
2012,4,7,12,30,33625.93,,
2012,4,7,13,0,32409.98,,
2012,4,7,13,30,30842.6,,
2012,4,7,14,0,28818.79,,
2012,4,7,14,30,26595.69,,
2012,4,7,15,0,23434.09,,
2012,4,7,15,30,19968.86,,
2012,4,7,16,0,15802.826,,
2012,4,7,16,30,11369.834,,
2012,4,7,17,0,7020.881,,
2012,4,7,17,30,3097.594,,
2012,4,7,18,0,161.7258,,
2012,4,7,18,30,-21.4825,,
2012,4,7,19,0,-21.4825,,
2012,4,7,19,30,-21.4825,,
2012,4,7,20,0,-21.4825,,
2012,4,7,20,30,-21.4825,,
2012,4,7,21,0,-21.4825,,
2012,4,7,21,30,-21.4825,,
2012,4,7,22,0,-21.4825,,
2012,4,7,22,30,-21.4825,,
2012,4,7,23,0,-21.4825,,
2012,4,7,23,30,-21.4825,,
2012,4,8,0,0,-21.4825,,
2012,4,8,0,30,-21.4825,,
2012,4,8,1,0,-21.4825,,
2012,4,8,1,30,-21.4825,,
2012,4,8,2,0,-21.4825,,
2012,4,8,2,30,-21.4825,,
2012,4,8,3,0,-21.4825,,
2012,4,8,3,30,-21.4825,,
2012,4,8,4,0,-21.4825,,
2012,4,8,4,30,-21.4825,,
2012,4,8,5,0,-21.4825,,
2012,4,8,5,30,-21.4825,,
2012,4,8,6,0,1077.473,,
2012,4,8,6,30,3274.187,,
2012,4,8,7,0,6507.703,,
2012,4,8,7,30,8587.89,,
2012,4,8,8,0,13977.75,,
2012,4,8,8,30,21007.19,,
2012,4,8,9,0,24320.17,,
2012,4,8,9,30,22302.5,,
2012,4,8,10,0,24689.3,,
2012,4,8,10,30,24194.63,,
2012,4,8,11,0,26512.57,,
2012,4,8,11,30,26291.96,,
2012,4,8,12,0,24696.73,,
2012,4,8,12,30,23493.23,,
2012,4,8,13,0,24590.79,,
2012,4,8,13,30,23485.57,,
2012,4,8,14,0,21667.29,,
2012,4,8,14,30,19911.69,,
2012,4,8,15,0,17716.5,,
2012,4,8,15,30,15751.2,,
2012,4,8,16,0,12553.375,,
2012,4,8,16,30,10856.683,,
2012,4,8,17,0,5184.986,,
2012,4,8,17,30,2985.645,,
2012,4,8,18,0,149.7004,,
2012,4,8,18,30,-21.4825,,
2012,4,8,19,0,-21.4825,,
2012,4,8,19,30,-21.4825,,
2012,4,8,20,0,-21.4825,,
2012,4,8,20,30,-21.4825,,
2012,4,8,21,0,-21.4825,,
2012,4,8,21,30,-21.4825,,
2012,4,8,22,0,-21.4825,,
2012,4,8,22,30,-21.4825,,
2012,4,8,23,0,-21.4825,,
2012,4,8,23,30,-21.4825,,
2012,4,9,0,0,-21.4825,,
2012,4,9,0,30,-21.4825,,
2012,4,9,1,0,-21.4825,,
2012,4,9,1,30,-21.4825,,
2012,4,9,2,0,-21.4825,,
2012,4,9,2,30,-21.4825,,
2012,4,9,3,0,-21.4825,,
2012,4,9,3,30,-21.4825,,
2012,4,9,4,0,-21.4825,,
2012,4,9,4,30,-21.4825,,
2012,4,9,5,0,-21.4825,,
2012,4,9,5,30,-21.4825,,
2012,4,9,6,0,1850.741,,
2012,4,9,6,30,5196.797,,
2012,4,9,7,0,9100.551,,
2012,4,9,7,30,13407.49,,
2012,4,9,8,0,17650.88,,
2012,4,9,8,30,21511.63,,
2012,4,9,9,0,25025.25,,
2012,4,9,9,30,27849.56,,
2012,4,9,10,0,30149.13,,
2012,4,9,10,30,31998.92,,
2012,4,9,11,0,33379.83,,
2012,4,9,11,30,34243.83,,
2012,4,9,12,0,34597.88,,
2012,4,9,12,30,34225.85,,
2012,4,9,13,0,33302.65,,
2012,4,9,13,30,31907.25,,
2012,4,9,14,0,29775.77,,
2012,4,9,14,30,27254.28,,
2012,4,9,15,0,24070.71,,
2012,4,9,15,30,20388.53,,
2012,4,9,16,0,16167.426,,
2012,4,9,16,30,11626.816,,
2012,4,9,17,0,7284.54,,
2012,4,9,17,30,3321.358,,
2012,4,9,18,0,300.9618,,
2012,4,9,18,30,-21.4825,,
2012,4,9,19,0,-21.4825,,
2012,4,9,19,30,-21.4825,,
2012,4,9,20,0,-21.4825,,
2012,4,9,20,30,-21.4825,,
2012,4,9,21,0,-21.4825,,
2012,4,9,21,30,-21.4825,,
2012,4,9,22,0,-21.4825,,
2012,4,9,22,30,-21.4825,,
2012,4,9,23,0,-21.4825,,
2012,4,9,23,30,-21.4825,,
2012,4,10,0,0,-21.4825,,
2012,4,10,0,30,-21.4825,,
2012,4,10,1,0,-21.4825,,
2012,4,10,1,30,-21.4825,,
2012,4,10,2,0,-21.4825,,
2012,4,10,2,30,-21.4825,,
2012,4,10,3,0,-21.4825,,
2012,4,10,3,30,-21.4825,,
2012,4,10,4,0,-21.4825,,
2012,4,10,4,30,-21.4825,,
2012,4,10,5,0,-21.4825,,
2012,4,10,5,30,-21.4825,,
2012,4,10,6,0,2018.669,,
2012,4,10,6,30,5344.366,,
2012,4,10,7,0,3187.802,,
2012,4,10,7,30,13844.48,,
2012,4,10,8,0,18310.96,,
2012,4,10,8,30,22165.91,,
2012,4,10,9,0,25628.12,,
2012,4,10,9,30,28534.84,,
2012,4,10,10,0,31016.55,,
2012,4,10,10,30,32910.42,,
2012,4,10,11,0,34239.14,,
2012,4,10,11,30,35024.85,,
2012,4,10,12,0,35220.72,,
2012,4,10,12,30,34794.39,,
2012,4,10,13,0,33800.63,,
2012,4,10,13,30,32361.18,,
2012,4,10,14,0,30191.29,,
2012,4,10,14,30,27555.62,,
2012,4,10,15,0,24353.7,,
2012,4,10,15,30,20645.26,,
2012,4,10,16,0,16539.021,,
2012,4,10,16,30,11952.783,,
2012,4,10,17,0,7486.201,,
2012,4,10,17,30,3492.07,,
2012,4,10,18,0,366.7704,,
2012,4,10,18,30,-21.4825,,
2012,4,10,19,0,-21.4825,,
2012,4,10,19,30,-21.4825,,
2012,4,10,20,0,-21.4825,,
2012,4,10,20,30,-21.4825,,
2012,4,10,21,0,-21.4825,,
2012,4,10,21,30,-21.4825,,
2012,4,10,22,0,-21.4825,,
2012,4,10,22,30,-21.4825,,
2012,4,10,23,0,-21.4825,,
2012,4,10,23,30,-21.4825,,
2012,4,11,0,0,-21.4825,,
2012,4,11,0,30,-21.4825,,
2012,4,11,1,0,-21.4825,,
2012,4,11,1,30,-21.4825,,
2012,4,11,2,0,-21.4825,,
2012,4,11,2,30,-21.4825,,
2012,4,11,3,0,-21.4825,,
2012,4,11,3,30,-21.4825,,
2012,4,11,4,0,-21.4825,,
2012,4,11,4,30,-21.4825,,
2012,4,11,5,0,-21.4825,,
2012,4,11,5,30,-21.4825,,
2012,4,11,6,0,2081.087,,
2012,4,11,6,30,5464.498,,
2012,4,11,7,0,3757.255,,
2012,4,11,7,30,6750.18,,
2012,4,11,8,0,18528.45,,
2012,4,11,8,30,7825.49,,
2012,4,11,9,0,11461.85,,
2012,4,11,9,30,13596.37,,
2012,4,11,10,0,31087.36,,
2012,4,11,10,30,32977.39,,
2012,4,11,11,0,34293.37,,
2012,4,11,11,30,35049.9,,
2012,4,11,12,0,17061.93,,
2012,4,11,12,30,34785.1,,
2012,4,11,13,0,33425.42,,
2012,4,11,13,30,31826.92,,
2012,4,11,14,0,29592.94,,
2012,4,11,14,30,26946.92,,
2012,4,11,15,0,23759.27,,
2012,4,11,15,30,20055.14,,
2012,4,11,16,0,16080.231,,
2012,4,11,16,30,11562.73,,
2012,4,11,17,0,7240.045,,
2012,4,11,17,30,3344.296,,
2012,4,11,18,0,350.3347,,
2012,4,11,18,30,-21.4825,,
2012,4,11,19,0,-21.4825,,
